Id,OwnerId,IsDeleted,Name,CurrencyIsoCode,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,WOD_2__Active_From__c,WOD_2__Active_Until__c,WOD_2__Business_Units__c,WOD_2__Category_To_Apply_Degradation__c,WOD_2__Days_Covered__c,WOD_2__Default_Policy_Definition__c,WOD_2__Description__c,WOD_2__Exclusion__c,WOD_2__Extended_Policy_Cost__c,WOD_2__Inclusion__c,WOD_2__Is_Policy_Optional__c,WOD_2__Months_Covered__c,WOD_2__Payment_Definition__c,WOD_2__Policy_Filter_Condition__c,WOD_2__Pricebook_Type__c,WOD_2__Priority__c,WOD_2__Status__c,WOD_2__Sub_Type__c,WOD_2__Terms_Condition__c,WOD_2__Transfer_Fee__c,WOD_2__Transferable_Month__c,WOD_2__Transferable__c,WOD_2__Type__c,Build_Date_Applicable_HDI__c,Business_Unit_HDI__c,Comments__c,Coverage_transfer_window_period_fromdate__c,Customer_Type__c,EWP_End_WP_from_Delivery_Date_HDI__c,EWP_End_WP_from_Shipment_Date_HDI__c,EWP_Start_WP_from_Delivery_Date_HDI__c,External_ID_HDI__c,Forced_Selection_Needed_During_DR_HDI__c,Installer_Certification_Status_HDI__c,Is_Attachment_Mandatory_HDI__c,Is_Policy_Applicable_for_DR_HDI__c,Is_Policy_Displayed_To_Internal_Users_On__c,Is_Third_Party_Policy_HDI__c,Item_Condition_HDI__c,Limit_of_Liability_HDI__c,Machine_Hours_Energy_Units_Covered_HDI__c,Mark_Policy_As_Primary_HDI__c,Maxi_number_of_transfer_to_end_customers__c,Months_Covered_FRM_OriginalDate_HDI__c,Months_Covered_From_Build_Date_HDI__c,Months_Covered_From_Invoice_Date_HDI__c,Months_Covered_From_Shipment_HDI__c,Ownership_State_HDI__c,Policy_Name_HDI__c,Registration_Price__c,Policy_Group_Name_HDI__c,Job_Code_Group_HDI__c,WOD_2__Days_Covered_From__c,WOD_2__Months_Covered_From__c,WOD_2__Coverage_Based_On__c,WOD_2__Expression__c
a0e8a00000GX758AAD,0058a00000Ma0lHAAR,False,GW-SL-00-0000-TIRES & TRACKS-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Goodwill Sales 00 Months or 0000 Hours Tires & Tracks Parts,,,,True,0.0,a0a8a00000aK6JSAA0,OR,,241.0,Active,,,0.0,,True,GOODWILL,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;End Customer;Inter Company;Dealer;Direct Customer;National Account",0.0,0.0,0.0,110000000019000,False,ANY,False,False,False,False,NEW,,9999999.0,False,,0.0,0.0,72.0,0.0,First Owner;Dealer Rental,Goodwill Sales 00 Months or 0000 Hours Tires & Tracks Parts,,PARTS ONLY,,,,,
a0e8a00000GX759AAD,0058a00000Ma0lHAAR,False,STD-S-12-1500-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-03-29T18:11:13.000+0000,0058a00000MaBalAAF,2024-03-29T18:11:13.000+0000,,,2000-01-01,2060-01-01,NORTHAMERICA,,,False,Standard 12 Month/1500 Hour Warranty,,,,False,12.0,a0a8a00000aK6JWAA0,OR,,100.0,Active,,,0.0,,True,STANDARD,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019020,False,ANY,False,True,False,False,NEW;CONSIGNMENT,,1500.0,False,,12.0,0.0,0.0,999.0,First Owner,Standard 12 Month/1500 Hour Warranty,,FULL;PARTS_LABOR,STANDARD_FULL,,,,
a0e8a00000GX75AAAT,0058a00000Ma0lHAAR,False,STD-S-12-2000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-04-15T14:40:44.000+0000,0058a00000Ma628AAB,2023-04-15T14:40:44.000+0000,,,2000-01-01,2060-01-01,NORTHAMERICA,,,False,Standard 12 Monht/2000 Hour Warranty,,,,False,12.0,a0a8a00000aK6JWAA0,OR,,101.0,Active,,Added DA models,0.0,,True,STANDARD,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019040,False,ANY,False,True,False,False,NEW;CONSIGNMENT,,2000.0,False,,12.0,0.0,0.0,999.0,First Owner,Standard 12 Monht/2000 Hour Warranty,,PARTS_LABOR,STANDARD_FULL,,,,
a0e8a00000GX75BAAT,0058a00000Ma0lHAAR,False,STD-S-60-3000-EMISSIONS-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-03-29T18:12:52.000+0000,0058a00000MaBalAAF,2024-03-29T18:12:52.000+0000,,,2012-01-01,2060-01-01,NORTHAMERICA,,,False,Standard 60 Month/3000 Hour Emissions Warranty,,,,False,60.0,a0a8a00000aK6JUAA0,OR,,103.0,Active,,,0.0,,True,STANDARD,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019060,False,ANY,False,True,False,False,NEW;CONSIGNMENT,,3000.0,False,,60.0,0.0,0.0,999.0,First Owner,Standard 60 Month/3000 Hour Emissions Warranty,,PARTS_LABOR,Emissions,,,,
a0e8a00000GX75CAAT,0058a00000Ma0lHAAR,False,STD-S-12-99999-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-01-13T16:56:42.000+0000,0058a00000KgfGCAAZ,2023-01-13T16:56:42.000+0000,,,2010-01-01,2060-01-01,NORTHAMERICA,,,False,Standard 12 Month Attachment Warranty,,,,True,12.0,a0a8a00000aK6JUAA0,OR,,102.0,Active,,,0.0,,True,STANDARD,False,NORTHAMERICA,,,"Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019080,False,ANY,False,True,False,False,NEW,,99999.0,False,,12.0,0.0,0.0,999.0,First Owner,Standard 12 Month Attachment Warranty,,PARTS_LABOR,STANDARD_FULL,,,,
a0e8a00000GX75DAAT,0058a00000Ma0lHAAR,False,STD-DC-12-2000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Standard Demo Consignment 12 Months or 2000 Hours Full machine No Engine Distance Labour Parts,,,,True,12.0,a0a8a00000aK6JTAA0,OR,,104.0,Inactive,,,0.0,,True,STANDARD,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019200,False,ANY,False,True,False,False,CONSIGNMENT,,2000.0,False,,0.0,0.0,14.0,0.0,First Owner,Standard Demo Consignment 12 Months or 2000 Hours Full machine No Engine Distance Labour Parts,,DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75EAAT,0058a00000Ma0lHAAR,False,STD-DC-12-2000-FULL_NO_ENG-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Standard Demo Consignment 12 Months or 2000 Hours Full machine Distance Labour Parts,,,,True,12.0,a0a8a00000aK6JTAA0,OR,,105.0,Inactive,,,0.0,,True,STANDARD,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;End Customer;Inter Company;Dealer;Direct Customer;National Account",99999.0,99999.0,0.0,110000000019220,False,ANY,False,True,False,False,CONSIGNMENT,,2000.0,False,,0.0,0.0,14.0,0.0,First Owner,Standard Demo Consignment 12 Months or 2000 Hours Full machine Distance Labour Parts,,DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75FAAT,0058a00000Ma0lHAAR,False,STD-S-12-1500-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2013-12-31,EUROPE,,,False,Standard Standard 12 Months or 1500 Hours Full machine Distance Labour Parts,,,,True,12.0,a0a8a00000aK6JTAA0,OR,,106.0,Inactive,,,0.0,,True,STANDARD,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019240,False,ANY,False,True,False,False,NEW,,1500.0,False,,0.0,0.0,18.0,0.0,First Owner,Standard Standard 12 Months or 1500 Hours Full machine Distance Labour Parts,,DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75GAAT,0058a00000Ma0lHAAR,False,STD-S-12-0000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Standard Standard 12 Months Full machine Distance Labour Parts,,,,True,12.0,a0a8a00000aK6JTAA0,OR,,107.0,Inactive,,,0.0,,True,STANDARD,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019260,False,ANY,False,True,False,False,NEW,,9999.0,False,,0.0,0.0,18.0,0.0,First Owner,Standard Standard 12 Months Full machine Distance Labour Parts,,DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75HAAT,0058a00000Ma0lHAAR,False,EXT-S-36-6000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Standard 36 Months or 6000 Hours Full machine Distance Labour Parts,,,,True,36.0,a0a8a00000aK71rAAC,OR,,301.0,Active,,,0.0,,True,EXTENDED,False,EUROPE,,,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,99999.0,0.0,0.0,110000000019280,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,6000.0,False,,0.0,0.0,0.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 36 Months or 6000 Hours Full machine Distance Labour Parts,,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75IAAT,0058a00000Ma0lHAAR,False,EXT-S-48-8000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Standard 48 Months or 8000 Hours Full machine Distance Labour Parts,,,,True,48.0,a0a8a00000aK71rAAC,OR,,302.0,Active,,,0.0,,True,EXTENDED,False,EUROPE,,,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,99999.0,0.0,0.0,110000000019300,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,8000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 48 Months or 8000 Hours Full machine Distance Labour Parts,,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75JAAT,0058a00000Ma0lHAAR,False,EXT-S-60-10000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Standard 60 Months or 10000 Hours Full machine Distance Labour Parts,,,,True,60.0,a0a8a00000aK71rAAC,OR,,303.0,Active,,,0.0,,True,EXTENDED,False,EUROPE,,,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,99999.0,0.0,0.0,110000000019320,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,10000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 60 Months or 10000 Hours Full machine Distance Labour Parts,,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75KAAT,0058a00000Ma0lHAAR,False,EXT-S-24-4000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Standard 24 Months or 4000 Hours Full machine Parts,,,,True,24.0,a0a8a00000aK71rAAC,OR,,310.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019340,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,4000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 24 Months or 4000 Hours Full machine Parts,,FULL;PARTS;PARTS ONLY,,,,,
a0e8a00000GX75LAAT,0058a00000Ma0lHAAR,False,EXT-S-36-6000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Standard 36 Months or 6000 Hours Full machine Parts,,,,True,36.0,a0a8a00000aK71rAAC,OR,,311.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019360,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,6000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 36 Months or 6000 Hours Full machine Parts,,FULL;PARTS;PARTS ONLY,,,,,
a0e8a00000GX75MAAT,0058a00000Ma0lHAAR,False,EXT-S-48-8000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Standard 48 Months or 8000 Hours Full machine Parts,,,,True,48.0,a0a8a00000aK71rAAC,OR,,312.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019380,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,8000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 48 Months or 8000 Hours Full machine Parts,,FULL;PARTS;PARTS ONLY,,,,,
a0e8a00000GX75NAAT,0058a00000Ma0lHAAR,False,EXT-S-60-10000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Standard 60 Months or 10000 Hours Full machine Parts,,,,True,60.0,a0a8a00000aK71rAAC,OR,,313.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019400,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,10000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 60 Months or 10000 Hours Full machine Parts,,FULL;PARTS;PARTS ONLY,,,,,
a0e8a00000GX75OAAT,0058a00000Ma0lHAAR,False,EXT-S-24-4000-POWERTRAIN-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Standard 24 Months or 4000 Hours Powertrain Distance Labour Parts,,,,True,24.0,a0a8a00000aK71rAAC,OR,,320.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019420,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,4000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 24 Months or 4000 Hours Powertrain Distance Labour Parts,,PARTS_LABOR_TRAVEL;TRANSMISSION;DISTANCE_LABOUR_PARTS;DRIVELINE,,,,,
a0e8a00000GX75PAAT,0058a00000Ma0lHAAR,False,EXT-S-36-6000-POWERTRAIN-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Standard 36 Months or 6000 Hours Powertrain Distance Labour Parts,,,,True,36.0,a0a8a00000aK71rAAC,OR,,321.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019440,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,6000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 36 Months or 6000 Hours Powertrain Distance Labour Parts,,PARTS_LABOR_TRAVEL;TRANSMISSION;DISTANCE_LABOUR_PARTS;DRIVELINE,,,,,
a0e8a00000GX75QAAT,0058a00000Ma0lHAAR,False,EXT-S-48-8000-POWERTRAIN-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Standard 48 Months or 8000 Hours Powertrain Distance Labour Parts,,,,True,48.0,a0a8a00000aK71rAAC,OR,,322.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019460,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,8000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 48 Months or 8000 Hours Powertrain Distance Labour Parts,,PARTS_LABOR_TRAVEL;TRANSMISSION;DISTANCE_LABOUR_PARTS;DRIVELINE,,,,,
a0e8a00000GX75RAAT,0058a00000Ma0lHAAR,False,EXT-S-60-10000-POWERTRAIN-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Standard 60 Months or 10000 Hours Powertrain Distance Labour Parts,,,,True,60.0,a0a8a00000aK71rAAC,OR,,323.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019480,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,10000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 60 Months or 10000 Hours Powertrain Distance Labour Parts,,PARTS_LABOR_TRAVEL;TRANSMISSION;DRIVELINE,,,,,
a0e8a00000GX75SAAT,0058a00000Ma0lHAAR,False,EXT-S-36-5000-MAJOR_COMPONENTS-P,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-09T15:15:01.000+0000,0058a00000MaBalAAF,2024-02-09T15:15:01.000+0000,,,2000-01-01,2060-01-01,NORTHAMERICA,,,False,Extended 36 Month/5000 Hour Major Components Parts Only Warranty,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,1125.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019500,False,ANY,False,False,False,False,NEW;CONSIGNMENT,,5000.0,False,,36.0,,,999.0,First Owner;Preowned;Dealer Rental,Extended 36 Month/5000 Hour Major Components Parts Only Warranty,,FULL;PARTS,EXT-S-36-5000-FULL-P,,,,
a0e8a00000GX75TAAT,0058a00000Ma0lHAAR,False,EXT-ST-24-4000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2025-11-20T08:28:47.000+0000,005cY000007NZ4HQAW,2025-11-20T08:28:47.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Stock 24 Months or 4000 Hours Full machine Parts,,,,True,24.0,a0a8a00000aK6JSAA0,OR,,220.0,Active,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000018360,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,4000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Stock 24 Months or 4000 Hours Full machine Parts,,PARTS ONLY,,,,,
a0e8a00000GX75UAAT,0058a00000Ma0lHAAR,False,EXT-ST-36-6000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Stock 36 Months or 6000 Hours Full machine Parts,,,,True,36.0,a0a8a00000aK6JSAA0,OR,,221.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000018380,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,6000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Stock 36 Months or 6000 Hours Full machine Parts,,PARTS ONLY,,,,,
a0e8a00000GX75VAAT,0058a00000Ma0lHAAR,False,EXT-ST-48-8000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Stock 48 Months or 8000 Hours Full machine Parts,,,,True,48.0,a0a8a00000aK6JSAA0,OR,,222.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000018400,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,8000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Stock 48 Months or 8000 Hours Full machine Parts,,PARTS ONLY,,,,,
a0e8a00000GX75WAAT,0058a00000Ma0lHAAR,False,EXT-ST-60-10000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Stock 60 Months or 10000 Hours Full machine Parts,,,,True,60.0,a0a8a00000aK6JSAA0,OR,,223.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000018420,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,10000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Stock 60 Months or 10000 Hours Full machine Parts,,PARTS ONLY,,,,,
a0e8a00000GX75XAAT,0058a00000Ma0lHAAR,False,EXT-MN-12-2000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Maintenance 12 Months or 2000 Hours Full machine Distance Labour Parts,,,,True,12.0,a0a8a00000aK6JTAA0,OR,,500.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000018440,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,2000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Maintenance 12 Months or 2000 Hours Full machine Distance Labour Parts,,DISTANCE_LABOUR_PARTS,,,,,
