VRM_SubCategory__c,VRM_External_Id__c,Name,VRM_Category__c,VRM_Failure_Resolution_Code__c,WOD_2__Status__c
,Corner-Steerable Drive Unit-Galvanizing Bare Spots-Replace Component-1hr,FaultCode378,0ZGVF0000002fFD4AY,a85VF000000vQuSYAU,True
,Corner-Steerable Drive Unit-Galvanizing Excessive-Replace Component-1hr,FaultCode379,0ZGVF0000002fFD4AY,a85VF000000vQuYYAU,True
,Corner-Steerable Drive Unit-Gears Locked Up-Replace Component-2hr,FaultCode380,0ZGVF0000002fFD4AY,a85VF000000vQvUYAU,True
,Corner-Steerable Drive Unit-Gears Locked Up-Replace Steering Gearbox-4hr,FaultCode381,0ZGVF0000002fFD4AY,a85VF000000vQvVYAU,True
,Corner-Steerable Drive Unit-Input Bearing Failed-Replace Steering Gearbox-4hr,FaultCode382,0ZGVF0000002fFD4AY,a85VF000000vQvWYAU,True
,Corner-Steerable Drive Unit-Intermittent Operations-Replace Component-1hr,FaultCode383,0ZGVF0000002fFD4AY,a85VF000000vQu9YAE,True
,Corner-Steerable Drive Unit-Leads corroded/broken-Replace Component-1hr,FaultCode384,0ZGVF0000002fFD4AY,a85VF000000vQuAYAU,True
,Corner-Steerable Drive Unit-Mis-manufactured-Repair Component-1hr,FaultCode385,0ZGVF0000002fFD4AY,a85VF000000vQvXYAU,True
,Corner-Steerable Drive Unit-Motor Using Excessive Current-Replace Component-1.5hr,FaultCode386,0ZGVF0000002fFD4AY,a85VF000000vQvYYAU,True
,Corner-Steerable Drive Unit-No holes in shaft-Replace Component-1hr,FaultCode387,0ZGVF0000002fFD4AY,a85VF000000vQvZYAU,True
,Corner-Steerable Drive Unit-Noise Excessive-Replace Component-1.5hr,FaultCode388,0ZGVF0000002fFD4AY,a85VF000000vQvaYAE,True
,Corner-Steerable Drive Unit-Other -- Fill in Comments-Replace Component-1hr,FaultCode389,0ZGVF0000002fFD4AY,a85VF000000vQttYAE,True
,Corner-Steerable Drive Unit-Output Bearing Failed-Replace Steering Gearbox-4hr,FaultCode390,0ZGVF0000002fFD4AY,a85VF000000vQvbYAE,True
,Corner-Steerable Drive Unit-Output Seal Leaking-Replace Steering Gearbox-4hr,FaultCode391,0ZGVF0000002fFD4AY,a85VF000000vQvcYAE,True
,Corner-Steerable Drive Unit-Output Seal Missing-Replace Steering Gearbox-4hr,FaultCode392,0ZGVF0000002fFD4AY,a85VF000000vQvdYAE,True
,Corner-Steerable Drive Unit-Output Shaft Broken-Replace Steering Gearbox-4hr,FaultCode393,0ZGVF0000002fFD4AY,a85VF000000vQveYAE,True
,Corner-Steerable Drive Unit-Part Dimensions Incorrect-Replace Component-1hr,FaultCode394,0ZGVF0000002fFD4AY,a85VF000000vQtuYAE,True
,Corner-Steerable Drive Unit-Phase Burned Both Ends-Replace Component-1.5hr,FaultCode395,0ZGVF0000002fFD4AY,a85VF000000vQvfYAE,True
,Corner-Steerable Drive Unit-Phase Burned One End-Replace Component-1.5hr,FaultCode396,0ZGVF0000002fFD4AY,a85VF000000vQvgYAE,True
,Corner-Steerable Drive Unit-Phase To Ground Short-Replace Component-1.5hr,FaultCode397,0ZGVF0000002fFD4AY,a85VF000000vQvhYAE,True
,Corner-Steerable Drive Unit-Phase To Phase Open-Replace Component-1.5hr,FaultCode398,0ZGVF0000002fFD4AY,a85VF000000vQviYAE,True
,Corner-Steerable Drive Unit-Phase To Phase Short-Replace Component-1.5hr,FaultCode399,0ZGVF0000002fFD4AY,a85VF000000vQvjYAE,True
,Corner-Steerable Drive Unit-Seal Leaking-Replace Seal-0.75hr,FaultCode400,0ZGVF0000002fFD4AY,a85VF000000vQvkYAE,True
,Drive Unit Controls-Pivot Alignment-Safety Microswitch Fails Open-Replace Component-1hr,FaultCode601,0ZGVF0000002fFF4AY,a85VF000000vQx7YAE,True
,Drive Unit Controls-Pivot Alignment-Shipment Damage-Replace Component-0hr,FaultCode602,0ZGVF0000002fFF4AY,a85VF000000vQtvYAE,True
,Drive Unit Controls-Pivot Alignment-Single Phasing-Replace Component-1hr,FaultCode603,0ZGVF0000002fFF4AY,a85VF000000vQx8YAE,True
,Drive Unit Controls-Pivot Alignment-Solenoid Valve Fails-Replace Component-1hr,FaultCode604,0ZGVF0000002fFF4AY,a85VF000000vQx9YAE,True
,Drive Unit Controls-Pivot Alignment-Terminal Block Defective-Replace Component-1hr,FaultCode605,0ZGVF0000002fFF4AY,a85VF000000vQxAYAU,True
,Drive Unit Controls-Pivot Alignment-Terminal Strip Stripped Out-Replace Component-1hr,FaultCode606,0ZGVF0000002fFF4AY,a85VF000000vQxBYAU,True
,Drive Unit Controls-Pivot Alignment-Tower Ahead Forward-Replace Component-1hr,FaultCode607,0ZGVF0000002fFF4AY,a85VF000000vQxCYAU,True
,Drive Unit Controls-Pivot Alignment-Tower Ahead Reverse-Replace Component-1hr,FaultCode608,0ZGVF0000002fFF4AY,a85VF000000vQxGYAU,True
,Drive Unit Controls-Pivot Alignment-Tower Behind Forward-Replace Component-1hr,FaultCode609,0ZGVF0000002fFF4AY,a85VF000000vQxDYAU,True
,Drive Unit Controls-Pivot Alignment-Tower Behind Reverse-Replace Component-1hr,FaultCode610,0ZGVF0000002fFF4AY,a85VF000000vQxEYAU,True
,Drive Unit Controls-Pivot Alignment-Tower Box Cover Fell Off-Replace Component-1hr,FaultCode611,0ZGVF0000002fFF4AY,a85VF000000vQxFYAU,True
,Drive Unit Controls-Tower Box Conversion-Coil Failure-Replace Component-1hr,FaultCode612,0ZGVF0000002fFF4AY,a85VF000000vQtpYAE,True
,Drive Unit Controls-Tower Box Conversion-Contact Points Burned-Replace Component-1hr,FaultCode613,0ZGVF0000002fFF4AY,a85VF000000vQtyYAE,True
,Drive Unit Controls-Tower Box Conversion-Contact Points Damaged-Replace Component-1hr,FaultCode614,0ZGVF0000002fFF4AY,a85VF000000vQvEYAU,True
,Drive Unit Controls-Tower Box Conversion-Contactor Chattering-Replace Component-1hr,FaultCode615,0ZGVF0000002fFF4AY,a85VF000000vQtzYAE,True
,Drive Unit Controls-Tower Box Conversion-Contactor Locked in-Replace Component-1hr,FaultCode616,0ZGVF0000002fFF4AY,a85VF000000vQu0YAE,True
,Drive Unit Controls-Tower Box Conversion-Contactor not pulling in-Replace Component-1hr,FaultCode617,0ZGVF0000002fFF4AY,a85VF000000vQu1YAE,True
,Drive Unit Controls-Tower Box Conversion-Control Bearing Seized-Replace Component-1hr,FaultCode618,0ZGVF0000002fFF4AY,a85VF000000vQwzYAE,True
,Drive Unit Controls-Tower Box Conversion-Disconnect Switch Fails Closed-Replace Component-1hr,FaultCode619,0ZGVF0000002fFF4AY,a85VF000000vQu2YAE,True
,Drive Unit Controls-Tower Box Conversion-Disconnect Switch Fails Open-Replace Component-1hr,FaultCode620,0ZGVF0000002fFF4AY,a85VF000000vQu3YAE,True
,Drive Unit Controls-Tower Box Conversion-Factory Wiring Incorrect-Repair Wiring-1hr,FaultCode621,0ZGVF0000002fFF4AY,a85VF000000vQv9YAE,True
,Drive Unit Controls-Tower Box Conversion-Factory Wiring Incorrect-Replace Component-1hr,FaultCode622,0ZGVF0000002fFF4AY,a85VF000000vQvDYAU,True
,Drive Unit Controls-Tower Box Conversion-Factory Wiring Loose-Repair Wiring-1hr,FaultCode623,0ZGVF0000002fFF4AY,a85VF000000vQvSYAU,True
,Drive Unit Controls-Tower Box Conversion-Fuse Block Defective-Replace Component-1hr,FaultCode624,0ZGVF0000002fFF4AY,a85VF000000vQu6YAE,True
,Drive Unit Controls-Tower Box Conversion-Grounding Block Defective-Replace Component-1hr,FaultCode625,0ZGVF0000002fFF4AY,a85VF000000vQu7YAE,True
,Drive Unit Controls-Tower Box Conversion-Housing Damaged-Replace Component-0hr,FaultCode626,0ZGVF0000002fFF4AY,a85VF000000vQx0YAE,True
,Drive Unit Controls-Tower Box Conversion-Latch Inoperable-Replace Component-1hr,FaultCode627,0ZGVF0000002fFF4AY,a85VF000000vQx1YAE,True
,Drive Unit Controls-Tower Box Conversion-Low Pressure Switch Fails Closed-Replace Component-1hr,FaultCode628,0ZGVF0000002fFF4AY,a85VF000000vQvFYAU,True
,Drive Unit Controls-Tower Box Conversion-Low Pressure Switch Fails Open-Replace Component-1hr,FaultCode629,0ZGVF0000002fFF4AY,a85VF000000vQvGYAU,True
,Drive Unit Controls-Tower Box Conversion-Mis-manufactured-Replace Component-1hr,FaultCode630,0ZGVF0000002fFF4AY,a85VF000000vQtqYAE,True
,Drive Unit Controls-Tower Box Conversion-Other -- Fill in Comments-Replace Component-1hr,FaultCode631,0ZGVF0000002fFF4AY,a85VF000000vQttYAE,True
,Drive Unit Controls-Tower Box Conversion-OW Timer Doesn't Break Safety-Replace Component-1hr,FaultCode632,0ZGVF0000002fFF4AY,a85VF000000vQx2YAE,True
,Drive Unit Controls-Tower Box Conversion-OW Timer Doesn't Hold Safety-Replace Component-1hr,FaultCode633,0ZGVF0000002fFF4AY,a85VF000000vQx3YAE,True
,Drive Unit Controls-Tower Box Conversion-Run Microswitch Fails Closed-Replace Component-1hr,FaultCode634,0ZGVF0000002fFF4AY,a85VF000000vQx4YAE,True
,Drive Unit Controls-Tower Box Conversion-Run Microswitch Fails Open-Replace Component-1hr,FaultCode635,0ZGVF0000002fFF4AY,a85VF000000vQx5YAE,True
,Drive Unit Controls-Tower Box Conversion-Safety Microswitch Fails Closed-Replace Component-1hr,FaultCode636,0ZGVF0000002fFF4AY,a85VF000000vQx6YAE,True
,Drive Unit Controls-Tower Box Conversion-Safety Microswitch Fails Open-Replace Component-1hr,FaultCode637,0ZGVF0000002fFF4AY,a85VF000000vQx7YAE,True
,Drive Unit Controls-Tower Box Conversion-Shipment Damage-Replace Component-0hr,FaultCode638,0ZGVF0000002fFF4AY,a85VF000000vQtvYAE,True
,Drive Unit Controls-Tower Box Conversion-Single Phasing-Replace Component-1hr,FaultCode639,0ZGVF0000002fFF4AY,a85VF000000vQx8YAE,True
,Drive Unit Controls-Tower Box Conversion-Solenoid Valve Fails-Replace Component-1hr,FaultCode640,0ZGVF0000002fFF4AY,a85VF000000vQx9YAE,True
,Drive Unit Controls-Tower Box Conversion-Terminal Block Defective-Replace Component-1hr,FaultCode641,0ZGVF0000002fFF4AY,a85VF000000vQxAYAU,True
,Drive Unit Controls-Tower Box Conversion-Terminal Strip Stripped Out-Replace Component-1hr,FaultCode642,0ZGVF0000002fFF4AY,a85VF000000vQxBYAU,True
,Drive Unit Controls-Tower Box Conversion-Tower Ahead Forward-Replace Component-1hr,FaultCode643,0ZGVF0000002fFF4AY,a85VF000000vQxCYAU,True
,Drive Unit Controls-Tower Box Conversion-Tower Ahead Reverse-Replace Component-1hr,FaultCode644,0ZGVF0000002fFF4AY,a85VF000000vQxGYAU,True
,Drive Unit Controls-Tower Box Conversion-Tower Behind Forward-Replace Component-1hr,FaultCode645,0ZGVF0000002fFF4AY,a85VF000000vQxDYAU,True
,Drive Unit Controls-Tower Box Conversion-Tower Behind Reverse-Replace Component-1hr,FaultCode646,0ZGVF0000002fFF4AY,a85VF000000vQxEYAU,True
,Drive Unit Controls-Tower Box Conversion-Tower Box Cover Fell Off-Replace Component-1hr,FaultCode647,0ZGVF0000002fFF4AY,a85VF000000vQxFYAU,True
,Drive Unit Controls-Tower Box Mechanical-Coil Failure-Replace Component-1hr,FaultCode648,0ZGVF0000002fFF4AY,a85VF000000vQtpYAE,True
,Drive Unit Controls-Tower Box Mechanical-Contact Points Burned-Replace Component-1hr,FaultCode649,0ZGVF0000002fFF4AY,a85VF000000vQtyYAE,True
,Drive Unit Controls-Tower Box Mechanical-Contact Points Damaged-Replace Component-1hr,FaultCode650,0ZGVF0000002fFF4AY,a85VF000000vQvEYAU,True
,Drive Unit Controls-Tower Box Mechanical-Contactor Chattering-Replace Component-1hr,FaultCode651,0ZGVF0000002fFF4AY,a85VF000000vQtzYAE,True
,Drive Unit Controls-Tower Box Mechanical-Contactor Locked in-Replace Component-1hr,FaultCode652,0ZGVF0000002fFF4AY,a85VF000000vQu0YAE,True
,Drive Unit Controls-Tower Box Mechanical-Contactor not pulling in-Replace Component-1hr,FaultCode653,0ZGVF0000002fFF4AY,a85VF000000vQu1YAE,True
,Drive Unit Controls-Tower Box Mechanical-Control Bearing Seized-Replace Tower Box-1hr,FaultCode654,0ZGVF0000002fFF4AY,a85VF000000vQvRYAU,True
,Drive Unit Controls-Tower Box Mechanical-Control Bearing Seized-Replace Component-1hr,FaultCode655,0ZGVF0000002fFF4AY,a85VF000000vQwzYAE,True
,Drive Unit Controls-Tower Box Mechanical-Disconnect Switch Fails Closed-Replace Component-1hr,FaultCode656,0ZGVF0000002fFF4AY,a85VF000000vQu2YAE,True
,Drive Unit Controls-Tower Box Mechanical-Disconnect Switch Fails Open-Replace Component-1hr,FaultCode657,0ZGVF0000002fFF4AY,a85VF000000vQu3YAE,True
,Drive Unit Controls-Tower Box Mechanical-Factory Wiring Incorrect-Repair Wiring-1hr,FaultCode658,0ZGVF0000002fFF4AY,a85VF000000vQv9YAE,True
,Drive Unit Controls-Tower Box Mechanical-Factory Wiring Incorrect-Replace Component-1hr,FaultCode659,0ZGVF0000002fFF4AY,a85VF000000vQvDYAU,True
,Drive Unit Controls-Tower Box Mechanical-Factory Wiring Loose-Repair Wiring-1hr,FaultCode660,0ZGVF0000002fFF4AY,a85VF000000vQvSYAU,True
,Drive Unit Controls-Tower Box Mechanical-Fuse Block Defective-Replace Component-1hr,FaultCode661,0ZGVF0000002fFF4AY,a85VF000000vQu6YAE,True
,Drive Unit Controls-Tower Box Mechanical-Grounding Block Defective-Replace Component-1hr,FaultCode662,0ZGVF0000002fFF4AY,a85VF000000vQu7YAE,True
,Drive Unit Controls-Tower Box Mechanical-Housing Damaged-Replace Component-0hr,FaultCode663,0ZGVF0000002fFF4AY,a85VF000000vQx0YAE,True
,Drive Unit Controls-Tower Box Mechanical-Latch Inoperable-Replace Component-1hr,FaultCode664,0ZGVF0000002fFF4AY,a85VF000000vQx1YAE,True
,Drive Unit Controls-Tower Box Mechanical-Low Pressure Switch Fails Closed-Replace Component-1hr,FaultCode665,0ZGVF0000002fFF4AY,a85VF000000vQvFYAU,True
,Drive Unit Controls-Tower Box Mechanical-Low Pressure Switch Fails Open-Replace Component-1hr,FaultCode666,0ZGVF0000002fFF4AY,a85VF000000vQvGYAU,True
,Drive Unit Controls-Tower Box Mechanical-Mis-manufactured-Repair Component-1hr,FaultCode667,0ZGVF0000002fFF4AY,a85VF000000vQvXYAU,True
,Drive Unit Controls-Tower Box Mechanical-Other -- Fill in Comments-Replace Component-1hr,FaultCode668,0ZGVF0000002fFF4AY,a85VF000000vQttYAE,True
,Drive Unit Controls-Tower Box Mechanical-OW Timer Doesn't Break Safety-Replace Component-1hr,FaultCode669,0ZGVF0000002fFF4AY,a85VF000000vQx2YAE,True
,Drive Unit Controls-Tower Box Mechanical-OW Timer Doesn't Hold Safety-Replace Component-1hr,FaultCode670,0ZGVF0000002fFF4AY,a85VF000000vQx3YAE,True
,Drive Unit Controls-Tower Box Mechanical-Run Microswitch Fails Closed-Replace Component-1hr,FaultCode671,0ZGVF0000002fFF4AY,a85VF000000vQx4YAE,True
,Drive Unit Controls-Tower Box Mechanical-Run Microswitch Fails Open-Replace Component-1hr,FaultCode672,0ZGVF0000002fFF4AY,a85VF000000vQx5YAE,True
,Drive Unit Controls-Tower Box Mechanical-Safety Microswitch Fails Closed-Replace Component-1hr,FaultCode673,0ZGVF0000002fFF4AY,a85VF000000vQx6YAE,True
,Drive Unit Controls-Tower Box Mechanical-Safety Microswitch Fails Open-Replace Component-1hr,FaultCode674,0ZGVF0000002fFF4AY,a85VF000000vQx7YAE,True
,Drive Unit Controls-Tower Box Mechanical-Shipment Damage-Replace Component-0hr,FaultCode675,0ZGVF0000002fFF4AY,a85VF000000vQtvYAE,True
,Drive Unit Controls-Tower Box Mechanical-Single Phasing-Replace Component-1hr,FaultCode676,0ZGVF0000002fFF4AY,a85VF000000vQx8YAE,True
,Drive Unit Controls-Tower Box Mechanical-Solenoid Valve Fails-Replace Component-1hr,FaultCode677,0ZGVF0000002fFF4AY,a85VF000000vQx9YAE,True
,Drive Unit Controls-Tower Box Mechanical-Terminal Block Defective-Replace Component-1hr,FaultCode678,0ZGVF0000002fFF4AY,a85VF000000vQxAYAU,True
,Drive Unit Controls-Tower Box Mechanical-Terminal Strip Stripped Out-Replace Component-1hr,FaultCode679,0ZGVF0000002fFF4AY,a85VF000000vQxBYAU,True
,Drive Unit Controls-Tower Box Mechanical-Tower Ahead Forward-Replace Component-1hr,FaultCode680,0ZGVF0000002fFF4AY,a85VF000000vQxCYAU,True
,Drive Unit Controls-Tower Box Mechanical-Tower Ahead Reverse-Replace Component-1hr,FaultCode681,0ZGVF0000002fFF4AY,a85VF000000vQxGYAU,True
,Drive Unit Controls-Tower Box Mechanical-Tower Behind Forward-Replace Component-1hr,FaultCode682,0ZGVF0000002fFF4AY,a85VF000000vQxDYAU,True
,Drive Unit Controls-Tower Box Mechanical-Tower Behind Reverse-Replace Component-1hr,FaultCode683,0ZGVF0000002fFF4AY,a85VF000000vQxEYAU,True
,Drive Unit Controls-Tower Box Mechanical-Tower Box Cover Fell Off-Replace Component-1hr,FaultCode684,0ZGVF0000002fFF4AY,a85VF000000vQxFYAU,True
,Drive Unit Controls-Tower Box Upgrades-Coil Failure-Replace Component-1hr,FaultCode685,0ZGVF0000002fFF4AY,a85VF000000vQtpYAE,True
,Drive Unit Controls-Tower Box Upgrades-Contact Points Burned-Replace Component-1hr,FaultCode686,0ZGVF0000002fFF4AY,a85VF000000vQtyYAE,True
,Drive Unit Controls-Tower Box Upgrades-Contact Points Damaged-Replace Component-1hr,FaultCode687,0ZGVF0000002fFF4AY,a85VF000000vQvEYAU,True
,Drive Unit Controls-Tower Box Upgrades-Contactor Chattering-Replace Component-1hr,FaultCode688,0ZGVF0000002fFF4AY,a85VF000000vQtzYAE,True
,Drive Unit Controls-Tower Box Upgrades-Contactor Locked in-Replace Component-1hr,FaultCode689,0ZGVF0000002fFF4AY,a85VF000000vQu0YAE,True
,Drive Unit Controls-Tower Box Upgrades-Contactor not pulling in-Replace Component-1hr,FaultCode690,0ZGVF0000002fFF4AY,a85VF000000vQu1YAE,True
,Drive Unit Controls-Tower Box Upgrades-Disconnect Switch Fails Closed-Replace Component-1hr,FaultCode691,0ZGVF0000002fFF4AY,a85VF000000vQu2YAE,True
,Drive Unit Controls-Tower Box Upgrades-Disconnect Switch Fails Open-Replace Component-1hr,FaultCode692,0ZGVF0000002fFF4AY,a85VF000000vQu3YAE,True
,Drive Unit Controls-Tower Box Upgrades-Factory Wiring Incorrect-Replace Component-1hr,FaultCode693,0ZGVF0000002fFF4AY,a85VF000000vQvDYAU,True
,Drive Unit Controls-Tower Box Upgrades-Factory Wiring Incorrect-Repair Wiring-1hr,FaultCode694,0ZGVF0000002fFF4AY,a85VF000000vQv9YAE,True
,Drive Unit Controls-Tower Box Upgrades-Factory Wiring Loose-Repair Wiring-1hr,FaultCode695,0ZGVF0000002fFF4AY,a85VF000000vQvSYAU,True
,Drive Unit Controls-Tower Box Upgrades-Fuse Block Defective-Replace Component-1hr,FaultCode696,0ZGVF0000002fFF4AY,a85VF000000vQu6YAE,True
,Drive Unit Controls-Tower Box Upgrades-Grounding Block Defective-Replace Component-1hr,FaultCode697,0ZGVF0000002fFF4AY,a85VF000000vQu7YAE,True
,Drive Unit Controls-Tower Box Upgrades-Housing Damaged-Replace Component-0hr,FaultCode698,0ZGVF0000002fFF4AY,a85VF000000vQx0YAE,True
,Drive Unit Controls-Tower Box Upgrades-Latch Inoperable-Replace Component-1hr,FaultCode699,0ZGVF0000002fFF4AY,a85VF000000vQx1YAE,True
,Drive Unit Controls-Tower Box Upgrades-Low Pressure Switch Fails Closed-Replace Component-1hr,FaultCode700,0ZGVF0000002fFF4AY,a85VF000000vQvFYAU,True
,Drive Unit Controls-Tower Box Upgrades-Low Pressure Switch Fails Open-Replace Component-1hr,FaultCode701,0ZGVF0000002fFF4AY,a85VF000000vQvGYAU,True
,Drive Unit Controls-Tower Box Upgrades-Other -- Fill in Comments-Replace Component-1hr,FaultCode702,0ZGVF0000002fFF4AY,a85VF000000vQttYAE,True
,Drive Unit Controls-Tower Box Upgrades-OW Timer Doesn't Break Safety-Replace Component-1hr,FaultCode703,0ZGVF0000002fFF4AY,a85VF000000vQx2YAE,True
,Drive Unit Controls-Tower Box Upgrades-OW Timer Doesn't Hold Safety-Replace Component-1hr,FaultCode704,0ZGVF0000002fFF4AY,a85VF000000vQx3YAE,True
,Drive Unit Controls-Tower Box Upgrades-Run Microswitch Fails Closed-Replace Component-1hr,FaultCode705,0ZGVF0000002fFF4AY,a85VF000000vQx4YAE,True
,Drive Unit Controls-Tower Box Upgrades-Run Microswitch Fails Open-Replace Component-1hr,FaultCode706,0ZGVF0000002fFF4AY,a85VF000000vQx5YAE,True
,Drive Unit Controls-Tower Box Upgrades-Safety Microswitch Fails Closed-Replace Component-1hr,FaultCode707,0ZGVF0000002fFF4AY,a85VF000000vQx6YAE,True
,Drive Unit Controls-Tower Box Upgrades-Safety Microswitch Fails Open-Replace Component-1hr,FaultCode708,0ZGVF0000002fFF4AY,a85VF000000vQx7YAE,True
,Drive Unit Controls-Tower Box Upgrades-Shipment Damage-Replace Component-0hr,FaultCode709,0ZGVF0000002fFF4AY,a85VF000000vQtvYAE,True
,Drive Unit Controls-Tower Box Upgrades-Single Phasing-Replace Component-1hr,FaultCode710,0ZGVF0000002fFF4AY,a85VF000000vQx8YAE,True
,Drive Unit Controls-Tower Box Upgrades-Solenoid Valve Fails-Replace Component-1hr,FaultCode711,0ZGVF0000002fFF4AY,a85VF000000vQx9YAE,True
,Drive Unit Controls-Tower Box Upgrades-Terminal Block Defective-Replace Component-1hr,FaultCode712,0ZGVF0000002fFF4AY,a85VF000000vQxAYAU,True
,Drive Unit Controls-Tower Box Upgrades-Terminal Strip Stripped Out-Replace Component-1hr,FaultCode713,0ZGVF0000002fFF4AY,a85VF000000vQxBYAU,True
,Drive Unit Controls-Tower Box Upgrades-Tower Ahead Forward-Replace Component-1hr,FaultCode714,0ZGVF0000002fFF4AY,a85VF000000vQxCYAU,True
,Drive Unit Controls-Tower Box Upgrades-Tower Ahead Reverse-Replace Component-1hr,FaultCode715,0ZGVF0000002fFF4AY,a85VF000000vQxGYAU,True
,Drive Unit Controls-Tower Box Upgrades-Tower Behind Forward-Replace Component-1hr,FaultCode716,0ZGVF0000002fFF4AY,a85VF000000vQxDYAU,True
,Drive Unit Controls-Tower Box Upgrades-Tower Behind Reverse-Replace Component-1hr,FaultCode717,0ZGVF0000002fFF4AY,a85VF000000vQxEYAU,True
,Drive Unit Controls-Tower Box Upgrades-Tower Box Cover Fell Off-Replace Component-1hr,FaultCode718,0ZGVF0000002fFF4AY,a85VF000000vQxFYAU,True
,Drive Unit Controls-X-Tec-Coil Failure-Replace Component-1hr,FaultCode719,0ZGVF0000002fFF4AY,a85VF000000vQtpYAE,True
,Drive Unit Controls-X-Tec-Contact Points Burned-Replace Component-1hr,FaultCode720,0ZGVF0000002fFF4AY,a85VF000000vQtyYAE,True
,Drive Unit Controls-X-Tec-Contact Points Damaged-Replace Component-1hr,FaultCode721,0ZGVF0000002fFF4AY,a85VF000000vQvEYAU,True
,Drive Unit Controls-X-Tec-Contactor Chattering-Replace Component-1hr,FaultCode722,0ZGVF0000002fFF4AY,a85VF000000vQtzYAE,True
,Drive Unit Controls-X-Tec-Contactor Locked in-Replace Component-1hr,FaultCode723,0ZGVF0000002fFF4AY,a85VF000000vQu0YAE,True
,Drive Unit Controls-X-Tec-Contactor not pulling in-Replace Component-1hr,FaultCode724,0ZGVF0000002fFF4AY,a85VF000000vQu1YAE,True
,Drive Unit Controls-X-Tec-Control Bearing Seized-Replace Component-1hr,FaultCode725,0ZGVF0000002fFF4AY,a85VF000000vQwzYAE,True
,Drive Unit Controls-X-Tec-Disconnect Switch Fails Closed-Replace Component-1hr,FaultCode726,0ZGVF0000002fFF4AY,a85VF000000vQu2YAE,True
,Drive Unit Controls-X-Tec-Disconnect Switch Fails Open-Replace Component-1hr,FaultCode727,0ZGVF0000002fFF4AY,a85VF000000vQu3YAE,True
,Drive Unit Controls-X-Tec-Factory Wiring Loose-Repair Wiring-1hr,FaultCode728,0ZGVF0000002fFF4AY,a85VF000000vQvSYAU,True
,Drive Unit Controls-X-Tec-Fuse Block Defective-Replace Component-1hr,FaultCode729,0ZGVF0000002fFF4AY,a85VF000000vQu6YAE,True
,Drive Unit Controls-X-Tec-Grounding Block Defective-Replace Component-1hr,FaultCode730,0ZGVF0000002fFF4AY,a85VF000000vQu7YAE,True
,Drive Unit Controls-X-Tec-Housing Damaged-Replace Component-1hr,FaultCode731,0ZGVF0000002fFF4AY,a85VF000000vQu8YAE,True
,Drive Unit Controls-X-Tec-Latch Inoperable-Replace Component-1hr,FaultCode732,0ZGVF0000002fFF4AY,a85VF000000vQx1YAE,True
,Drive Unit Controls-X-Tec-Low Pressure Switch Fails Closed-Replace Component-1hr,FaultCode733,0ZGVF0000002fFF4AY,a85VF000000vQvFYAU,True
,Drive Unit Controls-X-Tec-Low Pressure Switch Fails Open-Replace Component-1hr,FaultCode734,0ZGVF0000002fFF4AY,a85VF000000vQvGYAU,True
,Drive Unit Controls-X-Tec-Other -- Fill in Comments-Replace Component-1hr,FaultCode735,0ZGVF0000002fFF4AY,a85VF000000vQttYAE,True
,Drive Unit Controls-X-Tec-OW Timer Doesn't Break Safety-Replace Component-1hr,FaultCode736,0ZGVF0000002fFF4AY,a85VF000000vQx2YAE,True
,Drive Unit Controls-X-Tec-OW Timer Doesn't Hold Safety-Replace Component-1hr,FaultCode737,0ZGVF0000002fFF4AY,a85VF000000vQx3YAE,True
,Drive Unit Controls-X-Tec-Run Microswitch Fails Closed-Replace Component-1hr,FaultCode738,0ZGVF0000002fFF4AY,a85VF000000vQx4YAE,True
,Drive Unit Controls-X-Tec-Run Microswitch Fails Open-Replace Component-1hr,FaultCode739,0ZGVF0000002fFF4AY,a85VF000000vQx5YAE,True
,Drive Unit Controls-X-Tec-Safety Microswitch Fails Closed-Replace Component-1hr,FaultCode740,0ZGVF0000002fFF4AY,a85VF000000vQx6YAE,True
,Drive Unit Controls-X-Tec-Safety Microswitch Fails Open-Replace Component-1hr,FaultCode741,0ZGVF0000002fFF4AY,a85VF000000vQx7YAE,True
,Drive Unit Controls-X-Tec-Shipment Damage-Replace Component-0hr,FaultCode742,0ZGVF0000002fFF4AY,a85VF000000vQtvYAE,True
,Drive Unit Controls-X-Tec-Single Phasing-Replace Component-1hr,FaultCode743,0ZGVF0000002fFF4AY,a85VF000000vQx8YAE,True
,Drive Unit Controls-X-Tec-Solenoid Valve Fails-Replace Component-1hr,FaultCode744,0ZGVF0000002fFF4AY,a85VF000000vQx9YAE,True
,Drive Unit Controls-X-Tec-Terminal Block Defective-Replace Component-1hr,FaultCode745,0ZGVF0000002fFF4AY,a85VF000000vQxAYAU,True
,Drive Unit Controls-X-Tec-Terminal Strip Stripped Out-Replace Component-1hr,FaultCode746,0ZGVF0000002fFF4AY,a85VF000000vQxBYAU,True
,Drive Unit Controls-X-Tec-Tower Ahead Forward-Replace Component-1hr,FaultCode747,0ZGVF0000002fFF4AY,a85VF000000vQxCYAU,True
,Drive Unit Controls-X-Tec-Tower Ahead Reverse-Replace Component-1hr,FaultCode748,0ZGVF0000002fFF4AY,a85VF000000vQxGYAU,True
,Drive Unit Controls-X-Tec-Tower Behind Forward-Replace Component-1hr,FaultCode749,0ZGVF0000002fFF4AY,a85VF000000vQxDYAU,True
