Id,Name,RecordTypeId,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,Phone,Fax,AccountNumber,CurrencyIsoCode,IsPartner,WOD_2__Business_Units__c,WOD_2__Ultimate_Parent_Account__c,WOD_2__Warranty_Account_Type__c,Account_Number_Length__c,Active__c,AutoRegistration__c,Extended_Auto_Registration__c,External_Id__c,First_Name__c,Is_CEBU__c,Is_Independent__c,Is_Manual__c,Is_TEBU__c,Public_Group_Id__c,Sales_Company__c,region__c,sourceBusinessUnit__c,Promotions__c,AccountName__c,Address__c,Auto_Registration_after_invoice__c,KubotaDistibutorCode__c,Is_Dealer__c,subscribe_To_Email__c,Account_Number__c,Secondary_Vendor__c,Issues
0010E00001YaEsVQAV,LESIEUR,0120E000003Gdy6QAC,0010E00001YaFIoQAN,DU COEUR DE L'OUEST - PA DE L'OSERAYE,,,44390,FR,DU COEUR DE L'OUEST - PA DE L'OSERAYE,,,44390,FR,02 40 87 83 80,,MA53022504,EUR,False,KVG,0010E00001YaE2J,Dealer,10.0,True,False,False,186521,,False,False,False,False,00G0E00000EMZfgUAH,0010E00001YaE2JQAV,44,KVG,False,LESIEUR(MA53022504),"DU COEUR DE L'OUEST - PA DE L'OSERAYE , 44390,FR",False,OTH,True,False,MA53022504,,
0010E00001YaEsWQAV,GIAMPIETRO OTTAVIO & C. SNC,0120E000003Gdy6QAC,0010E00001YaE2UQAV,VIA NAZIONALE 4/A,,,85050,IT,VIA NAZIONALE 4/A,,,85050,IT,975352198,975314600,ITC0458,EUR,False,KVG,0010E00001YaE2U,Dealer,7.0,True,False,False,187743,,False,False,False,False,00G0E00000EMZfhUAH,0010E00001YaE2UQAV,PZ,KVG,False,GIAMPIETRO OTTAVIO & C. SNC(ITC0458),"VIA NAZIONALE 4/A , 85050,IT",False,OTH,True,False,ITC0458,,
0010E00001YaEsXQAV,Consorzio Agrario Terrepadane Scrl,0120E000003Gdy6QAC,0010E00001YaE2UQAV,"Via C. Colombo, 35",,,29100,IT,"Via C. Colombo, 35",,,29100,IT,523386746,,ITC0447,EUR,False,KVG,0010E00001YaE2U,Dealer,7.0,True,False,False,188244,,False,False,False,False,00G0E00000EMZiDUAX,0010E00001YaE2UQAV,PC,KVG,False,Consorzio Agrario Terrepadane Scrl(ITC0447),"Via C. Colombo, 35 , 29100,IT",False,OTH,True,False,ITC0447,,
0010E00001YaEsYQAV,Coenders Lottum B.V.,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Horsterdijk 96A,,,5973 PR,NL,Horsterdijk 96A,,,5973 PR,NL,773662777,773662119,NL903-10,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191530,,False,False,False,False,00G0E00000EMZiEUAX,0010E00001YaE2NQAV,,KVG,False,Coenders Lottum B.V.(NL903-10),"Horsterdijk 96A , 5973 PR,NL",False,OTH,True,False,NL903-10,,
0010E00001YaEsZQAV,Frissen Groen Techniek BV,0120E000003Gdy6QAC,0010E00001YaE2NQAV,De Valkenberg 15,,,6301 PM,NL,De Valkenberg 15,,,6301 PM,NL,436089200,436089205,NL906-03,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191531,,False,False,False,False,00G0E00000EMZiFUAX,0010E00001YaE2NQAV,,KVG,False,Frissen Groen Techniek BV(NL906-03),"De Valkenberg 15 , 6301 PM,NL",False,OTH,True,False,NL906-03,,
0010E00001YaEsaQAF,Gebr. Weststrate B.V.,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Zuidweg 13-15,,,4413 NL,NL,Zuidweg 13-15,,,4413 NL,NL,113502610,113506146,NL923-11,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191532,,False,False,False,False,00G0E00000EMZiGUAX,0010E00001YaE2NQAV,,KVG,False,Gebr. Weststrate B.V.(NL923-11),"Zuidweg 13-15 , 4413 NL,NL",False,OTH,True,False,NL923-11,,
0010E00001YaEsbQAF,L.M.B. Hollands Noordkop B.V.,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Burg. Lovinkstraat 5,,,1764 GA,NL,Burg. Lovinkstraat 5,,,1764 GA,NL,223525060,223525069,NL908-14,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191533,,False,False,False,False,00G0E00000EMZiHUAX,0010E00001YaE2NQAV,,KVG,False,L.M.B. Hollands Noordkop B.V.(NL908-14),"Burg. Lovinkstraat 5 , 1764 GA,NL",False,OTH,True,False,NL908-14,,
0010E00001YaEscQAF,L.M.B. Doornbos,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Prins Bernhardweg 3a,,,1774 BG,NL,Prins Bernhardweg 3a,,,1774 BG,NL,227581398,227581339,NL904-50,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191534,,False,False,False,False,00G0E00000EMZmjUAH,0010E00001YaE2NQAV,,KVG,False,L.M.B. Doornbos(NL904-50),"Prins Bernhardweg 3a , 1774 BG,NL",False,OTH,True,False,NL904-50,,
0010E00001YaEsdQAF,# Kamminga-Haarlo,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Borculoseweg 12-14,,,7273 SJ,NL,Borculoseweg 12-14,,,7273 SJ,NL,545261238,545261460,NL911-31,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191535,,False,False,False,False,00G0E00000EMZmkUAH,0010E00001YaE2NQAV,,KVG,False,# Kamminga-Haarlo(NL911-31),"Borculoseweg 12-14 , 7273 SJ,NL",False,OTH,True,False,NL911-31,,
0010E00001YaEseQAF,# LMB Swinkels,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Raadbroekweg 5,,,6027 RE,NL,Raadbroekweg 5,,,6027 RE,NL,495591401,495591644,NL919210,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191536,,False,False,False,False,00G0E00000EMZmlUAH,0010E00001YaE2NQAV,,KVG,False,# LMB Swinkels(NL919210),"Raadbroekweg 5 , 6027 RE,NL",False,OTH,True,False,NL919210,,
0010E00001YaEsfQAF,Mahieu Bernard S.P.R.L,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Rue De La Botte 11,,,5650,BE,Rue De La Botte 11,,,5650,BE,71650679,71650679,BE913160,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191537,,False,False,False,False,00G0E00000EMZmmUAH,0010E00001YaE2NQAV,1,KVG,False,Mahieu Bernard S.P.R.L(BE913160),"Rue De La Botte 11 , 5650,BE",False,OTH,True,False,BE913160,,
0010E00001YaEsgQAF,# Mecan,0120E000003Gdy6QAC,0010E00001YaE2NQAV,1-3 rue de F.W. Raiffeisen,,,2014,LU,1-3 rue de F.W. Raiffeisen,,,2014,LU,492556301,492556319,LU913190,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191538,,False,False,False,False,00G0E00000EMZmnUAH,0010E00001YaE2NQAV,,KVG,False,# Mecan(LU913190),"1-3 rue de F.W. Raiffeisen , 2014,LU",False,OTH,True,False,LU913190,,
0010E00001YaEshQAF,Mechanisatie Haarlemmermeer B.V.,0120E000003Gdy6QAC,0010E00001YaE2NQAV,IJweg 975,,,2131 LV,NL,IJweg 975,,,2131 LV,NL,235617068,,NL903-35,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191539,,False,False,False,False,00G0E00000EMZpdUAH,0010E00001YaE2NQAV,,KVG,False,Mechanisatie Haarlemmermeer B.V.(NL903-35),"IJweg 975 , 2131 LV,NL",False,OTH,True,False,NL903-35,,
0010E00001YaEsiQAF,# Mechanisatie Emmeloord B.V.,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Industrieweg 49,,,8304 AC,NL,Industrieweg 49,,,8304 AC,NL,527612925,,NL913204,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191540,,False,False,False,False,00G0E00000EMZpeUAH,0010E00001YaE2NQAV,,KVG,False,# Mechanisatie Emmeloord B.V.(NL913204),"Industrieweg 49 , 8304 AC,NL",False,OTH,True,False,NL913204,,
0010E00001YaEsjQAF,Nijenhuis Machines B.V.,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Zwarteweg 9,,,7156 NM,NL,Zwarteweg 9,,,7156 NM,NL,544482129,544282187,NL914-05,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191541,,False,False,False,False,00G0E00000EMZpfUAH,0010E00001YaE2NQAV,,KVG,False,Nijenhuis Machines B.V.(NL914-05),"Zwarteweg 9 , 7156 NM,NL",False,OTH,True,False,NL914-05,,
0010E00001YaEskQAF,Obdam Mechanisatie B.V.,0120E000003Gdy6QAC,0010E00001YaE2NQAV,De Veken 218,,,1716 KJ,NL,De Veken 218,,,1716 KJ,NL,226456969,226456961,NL915-15,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191542,,False,False,False,False,00G0E00000EMZpgUAH,0010E00001YaE2NQAV,,KVG,False,Obdam Mechanisatie B.V.(NL915-15),"De Veken 218 , 1716 KJ,NL",False,OTH,True,False,NL915-15,,
0010E00001YaEslQAF,RWZ Agri S.à.r.l.,0120E000003Gdy6QAC,0010E00001YaE2NQAV,"3, Giälle Wee",,,9749,LU,"3, Giälle Wee",,,9749,LU,,,LU918-40,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191543,,False,False,False,False,00G0E00000EMZphUAH,0010E00001YaE2NQAV,,KVG,False,RWZ Agri S.à.r.l.(LU918-40),"3, Giälle Wee , 9749,LU",False,OTH,True,False,LU918-40,,
0010E00001YaEsmQAF,Steenbergen Hoekse Waard B.V.,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Rijksstraatweg 100,,,3281 LW,NL,Rijksstraatweg 100,,,3281 LW,NL,186578181,186578180,NL919-29,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191544,,False,False,False,False,00G0E00000EMZt1UAH,0010E00001YaE2NQAV,,KVG,False,Steenbergen Hoekse Waard B.V.(NL919-29),"Rijksstraatweg 100 , 3281 LW,NL",False,OTH,True,False,NL919-29,,
0010E00001YaEsnQAF,# Van der Vegt Mechanisatie B.V.,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Sonnegaweg 6,,,8478 HB,NL,Sonnegaweg 6,,,8478 HB,NL,561613412,561614077,NL919-77,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191545,,False,False,False,False,00G0E00000EMZt2UAH,0010E00001YaE2NQAV,,KVG,False,# Van der Vegt Mechanisatie B.V.(NL919-77),"Sonnegaweg 6 , 8478 HB,NL",False,OTH,True,False,NL919-77,,
0010E00001YaEsoQAF,Widontec BV,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Doornhoek 3760,,,5465 TA,NL,Doornhoek 3760,,,5465 TA,NL,413379180,413379179,NL923150,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191546,,False,False,False,False,00G0E00000EMZt3UAH,0010E00001YaE2NQAV,,KVG,False,Widontec BV(NL923150),"Doornhoek 3760 , 5465 TA,NL",False,OTH,True,False,NL923150,,
0010E00001YaEspQAF,"AGRALL, zemedelska technika a.s.",0120E000003Gdy6QAC,0010E00001YaENQQA3,Hermovo pole,,,264 01,CZ,Hermovo pole,,,264 01,CZ,602660476,,KV100248,CZK,False,KVG,0010E00001YaE2b,Dealer,8.0,True,False,False,191674,,False,False,False,False,00G0E00000EMZt4UAH,0010E00001YaE2bQAF,,KVG,False,"AGRALL, zemedelska technika a.s.(KV100248)","Hermovo pole , 264 01,CZ",False,OTH,True,False,KV100248,,
0010E00001YaEsqQAF,ZPZ MACCHINE AGRICOLE SRL,0120E000003Gdy6QAC,0010E00001YaE2UQAV,VIA DI JESI,,,60027,IT,VIA DI JESI,,,60027,IT,,,ITC0413,EUR,False,KVG,0010E00001YaE2U,Dealer,7.0,True,False,False,189314,,False,False,False,False,00G0E00000EMZt5UAH,0010E00001YaE2UQAV,AN,KVG,False,ZPZ MACCHINE AGRICOLE SRL(ITC0413),"VIA DI JESI , 60027,IT",False,OTH,True,False,ITC0413,,
0010E00001YaEsrQAF,SANTELLIeBARGIOTTI&C Snc diSantelli,0120E000003Gdy6QAC,0010E00001YaE2UQAV,Viale del Progresso Ang.Via Martini,,,50032,IT,Viale del Progresso Ang.Via Martini,,,50032,IT,558490342,558490337,ITC0490,EUR,False,KVG,0010E00001YaE2U,Dealer,7.0,True,False,False,187458,,False,False,False,False,00G0E00000EMZw5UAH,0010E00001YaE2UQAV,FI,KVG,False,SANTELLIeBARGIOTTI&C Snc diSantelli(ITC0490),"Viale del Progresso Ang.Via Martini , 50032,IT",False,OTH,True,False,ITC0490,,
0010E00001YaEssQAF,ZINGERLE LUDWIG MACCHINE,0120E000003Gdy6QAC,0010E00001YaE2UQAV,VIA VALPUSTERIA,,,39030,IT,VIA VALPUSTERIA,,,39030,IT,,,ITC0418,EUR,False,KVG,0010E00001YaE2U,Dealer,7.0,True,False,False,189219,,False,False,False,False,00G0E00000EMZw6UAH,0010E00001YaE2UQAV,BZ,KVG,False,ZINGERLE LUDWIG MACCHINE(ITC0418),"VIA VALPUSTERIA , 39030,IT",False,OTH,True,False,ITC0418,,
0010E00001YaEstQAF,Schreiner Maschinenvertriebs GmbH,0120E000003Gdy6QAC,0010E00001YaE2QQAV,In der Aue,,,34613,DE,In der Aue,,,34613,DE,669196280,6691962813,PA201230,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,191766,,False,False,False,False,00G0E00000EMZw7UAH,0010E00001YaE2QQAV,6,KVG,False,Schreiner Maschinenvertriebs GmbH(PA201230),"In der Aue , 34613,DE",False,OTH,True,False,PA201230,,
0010E00001YaEsuQAF,AGRIDE' SRL,0120E000003Gdy6QAC,0010E00001YaE2UQAV,Via Roma,,,86016,IT,Via Roma,,,86016,IT,0874-716709,,ITC0527,EUR,False,KVG,0010E00001YaE2U,Dealer,7.0,True,False,False,187366,,False,False,False,False,00G0E00000EMZw8UAH,0010E00001YaE2UQAV,CB,KVG,False,AGRIDE' SRL(ITC0527),"Via Roma , 86016,IT",False,OTH,True,False,ITC0527,,
0010E00001YaEsvQAF,Baumaschinen Schneider GmbH,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Im Seifental,,,53498,DE,Im Seifental,,,53498,DE,02633-473857,02633-473858,PA203910,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,187368,,False,False,False,False,00G0E00000EMZw9UAH,0010E00001YaE2QQAV,5,KVG,False,Baumaschinen Schneider GmbH(PA203910),"Im Seifental , 53498,DE",False,OTH,True,False,PA203910,,
0010E00001YaEswQAF,Ditta MILANESE sas,0120E000003Gdy6QAC,0010E00001YaE2UQAV,Via Inverardi 7,,,15121,IT,Via Inverardi 7,,,15121,IT,131342065,131347893,ITC0407,EUR,False,KVG,0010E00001YaE2U,Dealer,7.0,True,False,False,187369,,False,False,False,False,00G0E00000EMZyzUAH,0010E00001YaE2UQAV,AL,KVG,False,Ditta MILANESE sas(ITC0407),"Via Inverardi 7 , 15121,IT",False,OTH,True,False,ITC0407,,
0010E00001YaEsxQAF,OUEST AGRI,0120E000003Gdy6QAC,0010E00001YaEdAQAV,LE BOIS GIRARD,,,79300,FR,LE BOIS GIRARD,,,79300,FR,05 49 72 42 79,,MA85000203,EUR,False,KVG,0010E00001YaE2J,Dealer,10.0,True,False,False,189775,,False,False,False,False,00G0E00000EMZz0UAH,0010E00001YaE2JQAV,79,KVG,False,OUEST AGRI(MA85000203),"LE BOIS GIRARD , 79300,FR",False,OTH,True,False,MA85000203,,
0010E00001YaEsyQAF,MODEMA AGRI,0120E000003Gdy6QAC,0010E00001YaEwjQAF,RUE D'ANJOU,,,44150,FR,RUE D'ANJOU,,,44150,FR,,,MA49072501,EUR,False,KVG,0010E00001YaE2J,Dealer,10.0,True,False,False,192274,,False,False,False,False,00G0E00000EMZz1UAH,0010E00001YaE2JQAV,44,KVG,False,MODEMA AGRI(MA49072501),"RUE D'ANJOU , 44150,FR",False,OTH,True,False,MA49072501,,
0010E00001YaEszQAF,Performance Rimouski    RIM010,0120E000003Gdy6QAC,0010E00001YaE4cQAF,"1052, Ste-Anne, CP 6088",,,,CA,"1052, Ste-Anne, CP 6088",,,,CA,,,RIM010,EUR,False,KVG,0010E00001YaE2b,Dealer,6.0,True,False,False,192339,,False,False,False,False,00G0E00000EMZz2UAH,0010E00001YaE2bQAF,QC,KVG,False,Performance Rimouski    RIM010(RIM010),"1052, Ste-Anne, CP 6088 ,  CA",False,OTH,True,False,RIM010,,
0010E00001YaEt0QAF,Raiffeisen-Lagerhaus,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Molkereistr.,,,3361,AT,Molkereistr.,,,3361,AT,74767740774,74767740120,PA810236,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,188614,,False,False,False,False,00G0E00000EMZz3UAH,0010E00001YaE2QQAV,NÖ,KVG,False,Raiffeisen-Lagerhaus(PA810236),"Molkereistr. , 3361,AT",False,OTH,True,False,PA810236,,
0010E00001YaEt1QAF,Herold Motorgeräte,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Samerwiesen,,,63179,DE,Samerwiesen,,,63179,DE,06104-7803925,06104-7803922,PA203912,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,187378,,False,False,False,False,00G0E00000EMa2NUAT,0010E00001YaE2QQAV,6,KVG,False,Herold Motorgeräte(PA203912),"Samerwiesen , 63179,DE",False,OTH,True,False,PA203912,,
0010E00001YaEt2QAF,ODORIZZI OTTORINO E FIGLI SNC,0120E000003Gdy6QAC,0010E00001YaE2UQAV,Via della Canova,,,38121,IT,Via della Canova,,,38121,IT,461992521,461960882,ITC0304,EUR,False,KVG,0010E00001YaE2U,Dealer,7.0,True,False,False,188183,,False,False,False,False,00G0E00000EMa2OUAT,0010E00001YaE2UQAV,TN,KVG,False,ODORIZZI OTTORINO E FIGLI SNC(ITC0304),"Via della Canova , 38121,IT",False,OTH,True,False,ITC0304,,
0010E00001YaEt3QAF,Ernie Le Feuvre Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Cranwell,,,JE3 4FT,JE,Cranwell,,,JE3 4FT,JE,01534 482776,01534 485229,KAERNI0100,EUR,False,KVG,0010E00001YaE2O,Dealer,10.0,True,False,False,191773,,False,False,False,False,00G0E00000EMa2PUAT,0010E00001YaE2OQAV,,KVG,False,Ernie Le Feuvre Ltd(KAERNI0100),"Cranwell , JE3 4FT,JE",False,OTH,True,False,KAERNI0100,,
0010E00001YaEt4QAF,BADER - RITTER GMBH & Co. KG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Bötzinger Straße,,,79111,DE,Bötzinger Straße,,,79111,DE,0761-4005490,0761-40054930,PA200326,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,188824,,False,False,False,False,00G0E00000EMa2QUAT,0010E00001YaE2QQAV,8,KVG,False,BADER - RITTER GMBH & Co. KG(PA200326),"Bötzinger Straße , 79111,DE",False,OTH,True,False,PA200326,,
0010E00001YaEt5QAF,Brigitte u. Peter Wolf GbR,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Ortsstraße,,,71720,DE,Ortsstraße,,,71720,DE,07194-736,07194-738,PA203920,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,191376,,False,False,False,False,00G0E00000EMa2RUAT,0010E00001YaE2QQAV,8,KVG,False,Brigitte u. Peter Wolf GbR(PA203920),"Ortsstraße , 71720,DE",False,OTH,True,False,PA203920,,
0010E00001YaEt6QAF,Marcel König,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Sonnenwalderstr.,,,3238,DE,Sonnenwalderstr.,,,3238,DE,,,PA203773,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,191484,,False,False,False,False,00G0E00000EMa60UAD,0010E00001YaE2QQAV,12,KVG,False,Marcel König(PA203773),"Sonnenwalderstr. , 03238,DE",False,OTH,True,False,PA203773,,
0010E00001YaEt7QAF,Gecomi B.V.,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Cuyksedijk 5,,,5451 NP,NL,Cuyksedijk 5,,,5451 NP,NL,485451072,485453985,NL907134,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191524,,False,False,False,False,00G0E00000EMa61UAD,0010E00001YaE2NQAV,,KVG,False,Gecomi B.V.(NL907134),"Cuyksedijk 5 , 5451 NP,NL",False,OTH,True,False,NL907134,,
0010E00001YaEt8QAF,L.M.B. Haan B.V.,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Hoekvaartweg,,,1771 RP,NL,Hoekvaartweg,,,1771 RP,NL,227600920,227600230,NL908-40,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,191525,,False,False,False,False,00G0E00000EMa62UAD,0010E00001YaE2NQAV,,KVG,False,L.M.B. Haan B.V.(NL908-40),"Hoekvaartweg , 1771 RP,NL",False,OTH,True,False,NL908-40,,
0010E00001YaEt9QAF,Söderberg & Haak Brålanda,0120E000003Gdy6QAC,0010E00001YaE2HQAV,Törnrosgatan 5,,,464 61,SE,Törnrosgatan 5,,,464 61,SE,521577380,,IA110340,SEK,False,KVG,0010E00001YaE2H,Dealer,8.0,True,False,False,192896,,False,False,False,False,00G0E00000EMa63UAD,0010E00001YaE2HQAV,,KVG,False,Söderberg & Haak Brålanda(IA110340),"Törnrosgatan 5 , 464 61,SE",False,OTH,True,False,IA110340,,
0010E00001YaEtAQAV,Łukasz Graś,0120E000003Gdy6QAC,0010E00001YaEXOQA3,"Kuszewo, ul. Lipowa",,,64-850,PL,"Kuszewo, ul. Lipowa",,,64-850,PL,,,PL201_0297_1a,PLN,False,KVG,0010E00001YaE2M,Dealer,13.0,True,False,False,188338,,False,False,False,False,00G0E00000EMa64UAD,0010E00001YaE2MQAV,,KVG,False,Łukasz Graś(PL201_0297_1a),"Kuszewo, ul. Lipowa , 64-850,PL",False,OTH,True,False,PL201_0297_1a,,
0010E00001YaEtBQAV,GH:s Traktor City i Norrköping AB,0120E000003Gdy6QAC,0010E00001YaE2HQAV,Möllerbrunnsvägen 1,,,590 17,SE,Möllerbrunnsvägen 1,,,590 17,SE,14221700,,IA110316,SEK,False,KVG,0010E00001YaE2H,Dealer,8.0,True,False,False,188414,,False,False,False,False,00G0E00000EMa9sUAD,0010E00001YaE2HQAV,,KVG,False,GH:s Traktor City i Norrköping AB(IA110316),"Möllerbrunnsvägen 1 , 590 17,SE",False,OTH,True,False,IA110316,,
0010E00001YaEtCQAV,Jardi Tech,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Rue de Verviers 114,,,4651,BE,Rue de Verviers 114,,,4651,BE,87679104,87674538,BE910-10,EUR,False,KVG,0010E00001YaE2N,Dealer,8.0,True,False,False,186924,,False,False,False,False,00G0E00000EMa9tUAD,0010E00001YaE2NQAV,1,KVG,False,Jardi Tech(BE910-10),"Rue de Verviers 114 , 4651,BE",False,OTH,True,False,BE910-10,,
0010E00001YaEtDQAV,BONAVENO TRATTORI SRL Unipersonale,0120E000003Gdy6QAC,0010E00001YaE2UQAV,"Via Frattina, 52/A",,,33076,IT,"Via Frattina, 52/A",,,33076,IT,434644145,434645835,ITC0335,EUR,False,KVG,0010E00001YaE2U,Dealer,7.0,True,False,False,187355,,False,False,False,False,00G0E00000EMa9uUAD,0010E00001YaE2UQAV,PN,KVG,False,BONAVENO TRATTORI SRL Unipersonale(ITC0335),"Via Frattina, 52/A , 33076,IT",False,OTH,True,False,ITC0335,,
0010E00001YaEtEQAV,Consorzio Agrario di Parma Soc.Coop,0120E000003Gdy6QAC,0010E00001YaE2UQAV,"Strada dei Mercati, 17",,,43126,IT,"Strada dei Mercati, 17",,,43126,IT,5219281,521928202,ITC0471,EUR,False,KVG,0010E00001YaE2U,Dealer,7.0,True,False,False,187636,,False,False,False,False,00G0E00000EMa9vUAD,0010E00001YaE2UQAV,PR,KVG,False,Consorzio Agrario di Parma Soc.Coop(ITC0471),"Strada dei Mercati, 17 , 43126,IT",False,OTH,True,False,ITC0471,,
0010E00001YaEtFQAV,"AGRO-ATES, S.L.",0120E000003Gdy6QAC,0010E00001YaE2LQAV,AVDA DE LA ALBUFERA S/N,,,46910,ES,AVDA DE LA ALBUFERA S/N,,,46910,ES,963180090,,ES600500,EUR,False,KVG,0010E00001YaE2L,Dealer,8.0,True,False,False,192238,,False,False,False,False,00G0E00000EMa9wUAD,0010E00001YaE2LQAV,46,KVG,False,"AGRO-ATES, S.L.(ES600500)","AVDA DE LA ALBUFERA S/N , 46910,ES",False,OTH,True,False,ES600500,,
0010E00001YaEtGQAV,Tullner Messe GesmbH,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Reitherstraße,,,3430,AT,Reitherstraße,,,3430,AT,,,PA810096,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,186835,,False,False,False,False,00G0E00000EMaCrUAL,0010E00001YaE2QQAV,,KVG,False,Tullner Messe GesmbH(PA810096),"Reitherstraße , 3430,AT",False,OTH,True,False,PA810096,,
0010E00001YaEtHQAV,TITAN SOLUTIONS SERVICES,0120E000003Gdy6QAC,0010E00001YaE2JQAV,ZA DU PONT DE PIERRE,,,53240,FR,ZA DU PONT DE PIERRE,,,53240,FR,06 45 25 63 98,,MA05301050,EUR,False,KVG,0010E00001YaE2J,Dealer,10.0,True,False,False,190696,,False,False,False,False,00G0E00000EMaCsUAL,0010E00001YaE2JQAV,53,KVG,False,TITAN SOLUTIONS SERVICES(MA05301050),"ZA DU PONT DE PIERRE , 53240,FR",False,OTH,True,False,MA05301050,,
0010E00001YaEtIQAV,VERHAEGHE,0120E000003Gdy6QAC,0010E00001YaF42QAF,ROUTE DE BUIRE LE SEC,,,62870,FR,ROUTE DE BUIRE LE SEC,,,62870,FR,03 21 06 26 51,03 21 06 32 73,MA59032502,EUR,False,KVG,0010E00001YaE2J,Dealer,10.0,True,False,False,193015,,False,False,False,False,00G0E00000EMaCtUAL,0010E00001YaE2JQAV,62,KVG,False,VERHAEGHE(MA59032502),"ROUTE DE BUIRE LE SEC , 62870,FR",False,OTH,True,False,MA59032502,,
0010E00001YaEtJQAV,Rafał Świderski,0120E000003Gdy6QAC,0010E00001YaEXTQA3,Bagienice,,,19-222,PL,Bagienice,,,19-222,PL,,,kv100098_74,EUR,False,KVG,0010E00001YaE2M,Dealer,11.0,True,False,False,187003,,False,False,False,False,00G0E00000EMaCuUAL,0010E00001YaE2MQAV,,KVG,False,Rafał Świderski(kv100098_74),"Bagienice , 19-222,PL",False,OTH,True,False,kv100098_74,,
0010E00001YaEtKQAV,Rossi srl,0120E000003Gdy6QAC,0010E00001YaE2UQAV,"Via di Terranuova, 89",,,52025,IT,"Via di Terranuova, 89",,,52025,IT,559102006,559102302,ITC0489,EUR,False,KVG,0010E00001YaE2U,Dealer,7.0,True,False,False,187380,,False,False,False,False,00G0E00000EMaCvUAL,0010E00001YaE2UQAV,AR,KVG,False,Rossi srl(ITC0489),"Via di Terranuova, 89 , 52025,IT",False,OTH,True,False,ITC0489,,
0010E00001YaEtLQAV,LORENZON ANTONIO,0120E000003Gdy6QAC,0010E00001YaE2UQAV,Via Vanzo Nuovo,,,36043,IT,Via Vanzo Nuovo,,,36043,IT,444410672,444410672,ITC0386,EUR,False,KVG,0010E00001YaE2U,Dealer,7.0,True,False,False,187524,,False,False,False,False,00G0E00000EMaGjUAL,0010E00001YaE2UQAV,VI,KVG,False,LORENZON ANTONIO(ITC0386),"Via Vanzo Nuovo , 36043,IT",False,OTH,True,False,ITC0386,,
