Id,Name,RecordTypeId,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,Phone,Fax,AccountNumber,CurrencyIsoCode,IsPartner,WOD_2__Business_Units__c,WOD_2__Ultimate_Parent_Account__c,WOD_2__Warranty_Account_Type__c,Account_Number_Length__c,Active__c,AutoRegistration__c,Extended_Auto_Registration__c,External_Id__c,First_Name__c,Is_CEBU__c,Is_Independent__c,Is_Manual__c,Is_TEBU__c,Public_Group_Id__c,Sales_Company__c,region__c,sourceBusinessUnit__c,Promotions__c,AccountName__c,Address__c,Auto_Registration_after_invoice__c,KubotaDistibutorCode__c,Is_Dealer__c,subscribe_To_Email__c,Account_Number__c,Secondary_Vendor__c
0010E00001YaFJJQA3,MILLE,0120E000003Gdy6QAC,0010E00001YaE2JQAV,AVENUE DU GAL LECLERC,,,76220,FR,AVENUE DU GAL LECLERC,,,76220,FR,02 35 90 01 10,02 35 09 06 34,MA07602650,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,3125,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaSuUAL,0010E00001YaE2JQAV,76,KVG,FALSE,MILLE(MA07602650),"AVENUE DU GAL LECLERC , 76220,FR",FALSE,OTH,TRUE,FALSE,MA07602650,
0010E00001YaFJKQA3,HANIN MACHINE AGRICOLE,0120E000003Gdy6QAC,0010E00001YaE2JQAV,ROUTE DE BOSC  BORDEL,,,76750,FR,ROUTE DE BOSC  BORDEL,,,76750,FR,02 35 34 42 22,02 35 34 87 28,MA0760030,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,9,TRUE,FALSE,FALSE,3126,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaSvUAL,0010E00001YaE2JQAV,76,KVG,FALSE,HANIN MACHINE AGRICOLE(MA0760030),"ROUTE DE BOSC  BORDEL , 76750,FR",FALSE,OTH,TRUE,FALSE,MA0760030,
0010E00001YaFJLQA3,PONCET ROGER,0120E000003Gdy6QAC,0010E00001YaE2JQAV,ROUTE PONT DU TRESOR,,,74330,FR,ROUTE PONT DU TRESOR,,,74330,FR,04 50 77 77 77,04 50 77 71 42,MA07403250,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,3127,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaSwUAL,0010E00001YaE2JQAV,74,KVG,FALSE,PONCET ROGER(MA07403250),"ROUTE PONT DU TRESOR , 74330,FR",FALSE,OTH,TRUE,FALSE,MA07403250,
0010E00001YaFJMQA3,CHAMOUX VIDONNE,0120E000003Gdy6QAC,0010E00001YaE2JQAV,RUE DU QUARRE,,,74800,FR,RUE DU QUARRE,,,74800,FR,04 50 03 23 12,04 50 25 98 54,MA07403150,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,3128,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaSxUAL,0010E00001YaE2JQAV,74,KVG,FALSE,CHAMOUX VIDONNE(MA07403150),"RUE DU QUARRE , 74800,FR",FALSE,OTH,TRUE,FALSE,MA07403150,
0010E00001YaFJNQA3,SAVOIE MOTOCULTURE,0120E000003Gdy6QAC,0010E00001YaE2JQAV,RUE JEAN MOULIN,,,74150,FR,RUE JEAN MOULIN,,,74150,FR,04 50 01 04 59,04 50 01 15 09,MA07401350,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,3129,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaSyUAL,0010E00001YaE2JQAV,74,KVG,FALSE,SAVOIE MOTOCULTURE(MA07401350),"RUE JEAN MOULIN , 74150,FR",FALSE,OTH,TRUE,FALSE,MA07401350,
0010E00001YaFJOQA3,CHAVANEL,0120E000003Gdy6QAC,0010E00001YaE2JQAV,ROUTE D'HAUTEVILLE,,,74150,FR,ROUTE D'HAUTEVILLE,,,74150,FR,04 50 01 0272,04 50 01 1078,MA07400850,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,3130,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaWSUA1,0010E00001YaE2JQAV,74,KVG,FALSE,CHAVANEL(MA07400850),"ROUTE D'HAUTEVILLE , 74150,FR",FALSE,OTH,TRUE,FALSE,MA07400850,
0010E00001YaFJPQA3,MAT AGRI 74,0120E000003Gdy6QAC,0010E00001YaE2JQAV,ROUTE DE L'ARNY,,,74350,FR,ROUTE DE L'ARNY,,,74350,FR,04 50 27 20 25,04 50 27 33 46,MA07400650,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,3131,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaWTUA1,0010E00001YaE2JQAV,74,KVG,FALSE,MAT AGRI 74(MA07400650),"ROUTE DE L'ARNY , 74350,FR",FALSE,OTH,TRUE,FALSE,MA07400650,
0010E00001YaFJQQA3,CENTRE D'EQUIPEMENT SAVOYARD - CES,0120E000003Gdy6QAC,0010E00001YaE2JQAV,RN 6,,,73800,FR,RN 6,,,73800,FR,04 79 84 01 44,04 79 84 00 15,MA07302750,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,3132,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaWUUA1,0010E00001YaE2JQAV,73,KVG,FALSE,CENTRE D'EQUIPEMENT SAVOYARD - CES(MA07302750),"RN 6 , 73800,FR",FALSE,OTH,TRUE,FALSE,MA07302750,
0010E00001YaFJRQA3,Grundy Agricultutral,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Five Mile Lane Washingtonborough,,,LN4 1AF,GB,Five Mile Lane Washingtonborough,,,LN4 1AF,GB,1522790720,1522793550,KA90013300,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3337,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaWVUA1,0010E00001YaE2OQAV,,KVG,FALSE,Grundy Agricultutral(KA90013300),"Five Mile Lane Washingtonborough , LN4 1AF,GB",FALSE,OTH,TRUE,FALSE,KA90013300,
0010E00001YaFJSQA3,Kellands Agricultural Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Brimpsfield Road,,,GL4 8JH,GB,Brimpsfield Road,,,GL4 8JH,GB,1452863900,1452863400,KA90013200,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3338,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaWWUA1,0010E00001YaE2OQAV,GL,KVG,FALSE,Kellands Agricultural Ltd(KA90013200),"Brimpsfield Road , GL4 8JH,GB",FALSE,OTH,TRUE,FALSE,KA90013200,
0010E00001YaFJTQA3,Fry & Son,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Agricultural Engineers,,,EX6 6ED,GB,Agricultural Engineers,,,EX6 6ED,GB,164761330,164761330,KA90013100,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3339,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaZbUAL,0010E00001YaE2OQAV,DV,KVG,FALSE,Fry & Son(KA90013100),"Agricultural Engineers , EX6 6ED,GB",FALSE,OTH,TRUE,FALSE,KA90013100,
0010E00001YaFJUQA3,Christian Smith Agric. Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Doublebois Ind Est,,,PL14 6LE,GB,Doublebois Ind Est,,,PL14 6LE,GB,1579320945,1579321346,KA90013000,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3340,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaZcUAL,0010E00001YaE2OQAV,CO,KVG,FALSE,Christian Smith Agric. Ltd(KA90013000),"Doublebois Ind Est , PL14 6LE,GB",FALSE,OTH,TRUE,FALSE,KA90013000,
0010E00001YaFJVQA3,Earnvale Tractors Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Townhead,,,PH2 6ET,GB,Townhead,,,PH2 6ET,GB,1821640444,1821640525,KA90012900,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3341,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaZdUAL,0010E00001YaE2OQAV,,KVG,FALSE,Earnvale Tractors Ltd(KA90012900),"Townhead , PH2 6ET,GB",FALSE,OTH,TRUE,FALSE,KA90012900,
0010E00001YaFJWQA3,Clarke & Pulman Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Burscough Industrial Estate,,,L40 8JS,GB,Burscough Industrial Estate,,,L40 8JS,GB,1704897507,1704897163,KA90012800,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3342,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaZeUAL,0010E00001YaE2OQAV,LA,KVG,FALSE,Clarke & Pulman Ltd(KA90012800),"Burscough Industrial Estate , L40 8JS,GB",FALSE,OTH,TRUE,FALSE,KA90012800,
0010E00001YaFJXQA3,Chichester Tractors,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Vinnetrow Road,,,PO20 1QD,GB,Vinnetrow Road,,,PO20 1QD,GB,1243531298,1243533680,KA90012700,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3343,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaZfUAL,0010E00001YaE2OQAV,SW,KVG,FALSE,Chichester Tractors(KA90012700),"Vinnetrow Road , PO20 1QD,GB",FALSE,OTH,TRUE,FALSE,KA90012700,
0010E00001YaFJYQA3,Flowgro Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Barton Turns Farm Lichfield Rd,,,DE13 8ED,GB,Barton Turns Farm Lichfield Rd,,,DE13 8ED,GB,1283712172,1283716204,KA90012600,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3344,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMacVUAT,0010E00001YaE2OQAV,DB,KVG,FALSE,Flowgro Ltd(KA90012600),"Barton Turns Farm Lichfield Rd , DE13 8ED,GB",FALSE,OTH,TRUE,FALSE,KA90012600,
0010E00001YaFJZQA3,Nigel Quinn (AMS) Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,132A Blackgate Lane,,,PR4 6UU,GB,132A Blackgate Lane,,,PR4 6UU,GB,1704822272,1704822272,KA90012500,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3345,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMacWUAT,0010E00001YaE2OQAV,LA,KVG,FALSE,Nigel Quinn (AMS) Ltd(KA90012500),"132A Blackgate Lane , PR4 6UU,GB",FALSE,OTH,TRUE,FALSE,KA90012500,
0010E00001YaFJaQAN,B W Mack (Machinery) Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Barroway Drove,,,PE38 0AL,GB,Barroway Drove,,,PE38 0AL,GB,1366324256,1366324431,KA90012400,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3346,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMacXUAT,0010E00001YaE2OQAV,NK,KVG,FALSE,B W Mack (Machinery) Ltd(KA90012400),"Barroway Drove , PE38 0AL,GB",FALSE,OTH,TRUE,FALSE,KA90012400,
0010E00001YaFJbQAN,Garford Farm Machinery Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Frognall,,,PE6 8RR,GB,Frognall,,,PE6 8RR,GB,1778342642,1778348949,KA90012300,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3347,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMacYUAT,0010E00001YaE2OQAV,CA,KVG,FALSE,Garford Farm Machinery Ltd(KA90012300),"Frognall , PE6 8RR,GB",FALSE,OTH,TRUE,FALSE,KA90012300,
0010E00001YaFJcQAN,Stamford Tractors & Farm Serv.,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Mill Farm Wilsthorpe,,,PE9 4PE,GB,Mill Farm Wilsthorpe,,,PE9 4PE,GB,1778560111,1788560160,KA90012200,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3348,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMacZUAT,0010E00001YaE2OQAV,,KVG,FALSE,Stamford Tractors & Farm Serv.(KA90012200),"Mill Farm Wilsthorpe , PE9 4PE,GB",FALSE,OTH,TRUE,FALSE,KA90012200,
0010E00001YaFJdQAN,R W Crawford Agric Mach Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,42-44 Cutlers Road Saltcoates Ind.E,,,CM3 5XJ,GB,42-44 Cutlers Road Saltcoates Ind.E,,,CM3 5XJ,GB,1245322733,1245322241,KA90012100,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3349,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMafyUAD,0010E00001YaE2OQAV,,KVG,FALSE,R W Crawford Agric Mach Ltd(KA90012100),"42-44 Cutlers Road Saltcoates Ind.E , CM3 5XJ,GB",FALSE,OTH,TRUE,FALSE,KA90012100,
0010E00001YaFJeQAN,J & S Lewis Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Hope Carr Ind. Estate,,,WN7 3XA,GB,Hope Carr Ind. Estate,,,WN7 3XA,GB,1942682828,1942680101,KA90011000,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3350,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMafzUAD,0010E00001YaE2OQAV,LA,KVG,FALSE,J & S Lewis Ltd(KA90011000),"Hope Carr Ind. Estate , WN7 3XA,GB",FALSE,OTH,TRUE,FALSE,KA90011000,
0010E00001YaFJfQAN,William Bell (Tractors) Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Clabby Road,,,BT75 0QU,GB,Clabby Road,,,BT75 0QU,GB,2889521555,2889521586,KA55300000,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3351,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMag0UAD,0010E00001YaE2OQAV,TY,KVG,FALSE,William Bell (Tractors) Ltd(KA55300000),"Clabby Road , BT75 0QU,GB",FALSE,OTH,TRUE,FALSE,KA55300000,
0010E00001YaFJgQAN,Cyril Johnston & Co Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Ballynahinch Road,,,BT8 8DJ,GB,Ballynahinch Road,,,BT8 8DJ,GB,2890813121,2890814220,KA55270000,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,3352,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMag1UAD,0010E00001YaE2OQAV,,KVG,FALSE,Cyril Johnston & Co Ltd(KA55270000),"Ballynahinch Road , BT8 8DJ,GB",FALSE,OTH,TRUE,FALSE,KA55270000,
0010E00001YaFJhQAN,SAM AGRI,0120E000003Gdy6QAC,0010E00001YaE2JQAV,ROUTE DE LANTEFONTAINE,,,54150,FR,ROUTE DE LANTEFONTAINE,,,54150,FR,03 82 46 15 11,03 82 22 19 50,MA05400200,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2603,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMag2UAD,0010E00001YaE2JQAV,54,KVG,FALSE,SAM AGRI(MA05400200),"ROUTE DE LANTEFONTAINE , 54150,FR",FALSE,OTH,TRUE,FALSE,MA05400200,
0010E00001YaFJiQAN,EARL GIRARDOT CHRISTIAN,0120E000003Gdy6QAC,0010E00001YaE2JQAV,GRANDE RUE,,,51300,FR,GRANDE RUE,,,51300,FR,03 26 72 24 75,,MA05100500,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2604,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaisUAD,0010E00001YaE2JQAV,51,KVG,FALSE,EARL GIRARDOT CHRISTIAN(MA05100500),"GRANDE RUE , 51300,FR",FALSE,OTH,TRUE,FALSE,MA05100500,
0010E00001YaFJjQAN,MACHABERT,0120E000003Gdy6QAC,0010E00001YaE2JQAV,ROUTE DE PARIS,,,69210,FR,ROUTE DE PARIS,,,69210,FR,04 74 72 09 20,04 74 01 47 09,MA06900100,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2605,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaitUAD,0010E00001YaE2JQAV,69,KVG,FALSE,MACHABERT(MA06900100),"ROUTE DE PARIS , 69210,FR",FALSE,OTH,TRUE,FALSE,MA06900100,
0010E00001YaFJkQAN,BIEVRE SERVICES AGRI,0120E000003Gdy6QAC,0010E00001YaFZFQA3,ROUTE DE L'AEROPORT,,,38590,FR,ROUTE DE L'AEROPORT,,,38590,FR,04 76 32 36 21,04 76 32 08 94,MA03800050,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2606,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaiuUAD,0010E00001YaE2JQAV,38,KVG,FALSE,BIEVRE SERVICES AGRI(MA03800050),"ROUTE DE L'AEROPORT , 38590,FR",FALSE,OTH,TRUE,FALSE,MA03800050,
0010E00001YaFJlQAN,IDIART MOTOCULTURE,0120E000003Gdy6QAC,0010E00001YaE2JQAV,ROUTE DE CHANCALOR,,,64130,FR,ROUTE DE CHANCALOR,,,64130,FR,05 59 28 10 22,05 59 28 05 50,MA06402050,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2607,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaivUAD,0010E00001YaE2JQAV,64,KVG,FALSE,IDIART MOTOCULTURE(MA06402050),"ROUTE DE CHANCALOR , 64130,FR",FALSE,OTH,TRUE,FALSE,MA06402050,
0010E00001YaFJmQAN,VIVONNE MATERIEL AGRICOLE,0120E000003Gdy6QAC,0010E00001YaEA6QAN,ZA DE L'ANJOUINIERE  RN10 BP 18,,,86370,FR,ZA DE L'ANJOUINIERE  RN10 BP 18,,,86370,FR,05 49 43 49 33,05 49 89 02 77,MA08602850,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2608,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaiwUAD,0010E00001YaE2JQAV,86,KVG,FALSE,VIVONNE MATERIEL AGRICOLE(MA08602850),"ZA DE L'ANJOUINIERE  RN10 BP 18 , 86370,FR",FALSE,OTH,TRUE,FALSE,MA08602850,
0010E00001YaFJnQAN,COMTE PATRICK,0120E000003Gdy6QAC,0010E00001YaE2JQAV,ZA LES BRUYERES,,,71130,FR,ZA LES BRUYERES,,,71130,FR,03 85 84 36 32,03 85 84 36 29,MA07100060,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2609,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMalwUAD,0010E00001YaE2JQAV,71,KVG,FALSE,COMTE PATRICK(MA07100060),"ZA LES BRUYERES , 71130,FR",FALSE,OTH,TRUE,FALSE,MA07100060,
0010E00001YaFJoQAN,OCCA MAD,0120E000003Gdy6QAC,0010E00001YaE2JQAV,ZA CROAS AR NEZIC,,,29800,FR,ZA CROAS AR NEZIC,,,29800,FR,02 98 89 69 29,02 98 89 61 97,MA02900030,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2610,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMalxUAD,0010E00001YaE2JQAV,29,KVG,FALSE,OCCA MAD(MA02900030),"ZA CROAS AR NEZIC , 29800,FR",FALSE,OTH,TRUE,FALSE,MA02900030,
0010E00001YaFJpQAN,PMA,0120E000003Gdy6QAC,0010E00001YaG0NQAV,ZA LES PLAINES,,,42120,FR,ZA LES PLAINES,,,42120,FR,04 77 23 06 01,04 77 23 04 43,MA04200120,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2611,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMalyUAD,0010E00001YaE2JQAV,42,KVG,FALSE,PMA(MA04200120),"ZA LES PLAINES , 42120,FR",FALSE,OTH,TRUE,FALSE,MA04200120,
0010E00001YaFJqQAN,AGRIPOL,0120E000003Gdy6QAC,0010E00001YaE2JQAV,RUE DE LA BASSE BELLOY,,,76270,FR,RUE DE LA BASSE BELLOY,,,76270,FR,02 35 94 91 88,02 32 97 00 39,MA07600100,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2612,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMalzUAD,0010E00001YaE2JQAV,76,KVG,FALSE,AGRIPOL(MA07600100),"RUE DE LA BASSE BELLOY , 76270,FR",FALSE,OTH,TRUE,FALSE,MA07600100,
0010E00001YaFJrQAN,MAZE BSA,0120E000003Gdy6QAC,0010E00001YaE2JQAV,PARC D'ACTIVITES DE KERIZAC,,,22200,FR,PARC D'ACTIVITES DE KERIZAC,,,22200,FR,02 96 95 01 01,,MA02201740,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2613,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMam0UAD,0010E00001YaE2JQAV,22,KVG,FALSE,MAZE BSA(MA02201740),"PARC D'ACTIVITES DE KERIZAC , 22200,FR",FALSE,OTH,TRUE,FALSE,MA02201740,
0010E00001YaFJsQAN,MODEMA AGRI,0120E000003Gdy6QAC,0010E00001YaEwjQAF,RUE DE RENNES -  LE CHATELLIER,,,35470,FR,RUE DE RENNES -  LE CHATELLIER,,,35470,FR,02 99 43 78 65,02 99 43 78 53,MA03505450,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2614,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaoqUAD,0010E00001YaE2JQAV,35,KVG,FALSE,MODEMA AGRI(MA03505450),"RUE DE RENNES -  LE CHATELLIER , 35470,FR",FALSE,OTH,TRUE,FALSE,MA03505450,
0010E00001YaFJtQAN,COMBEAUDOUX,0120E000003Gdy6QAC,0010E00001YaE2JQAV,ROUTE DE LINARDS LA CHAUSSERIE,,,87130,FR,ROUTE DE LINARDS LA CHAUSSERIE,,,87130,FR,05 55 75 53 72,05 55 75  57 87,MA08702950,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2615,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaorUAD,0010E00001YaE2JQAV,87,KVG,FALSE,COMBEAUDOUX(MA08702950),"ROUTE DE LINARDS LA CHAUSSERIE , 87130,FR",FALSE,OTH,TRUE,FALSE,MA08702950,
0010E00001YaFJuQAN,AGRI SUD LOIRE RJ,0120E000003Gdy6QAC,0010E00001YaE2JQAV,2 RUE DU PLANTI BOISSEAU,,,49530,FR,2 RUE DU PLANTI BOISSEAU,,,49530,FR,02 40 98 26 30,02 40 98 22 63,MA04904860,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2616,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaosUAD,0010E00001YaE2JQAV,49,KVG,FALSE,AGRI SUD LOIRE RJ(MA04904860),"2 RUE DU PLANTI BOISSEAU , 49530,FR",FALSE,OTH,TRUE,FALSE,MA04904860,
0010E00001YaFJvQAN,SOMIA,0120E000003Gdy6QAC,0010E00001YaE2JQAV,LIEU DIT KERPONNER,,,56920,FR,LIEU DIT KERPONNER,,,56920,FR,02 97 25 72 25,02 97 25 33 34,MA05608050,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2617,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaotUAD,0010E00001YaE2JQAV,56,KVG,FALSE,SOMIA(MA05608050),"LIEU DIT KERPONNER , 56920,FR",FALSE,OTH,TRUE,FALSE,MA05608050,
0010E00001YaFJwQAN,AC EQUIPEMENTS,0120E000003Gdy6QAC,0010E00001YaE2JQAV,RUE DE LA GARE,,,68640,FR,RUE DE LA GARE,,,68640,FR,03 89 70 50 95,03 89 68 61 23,MA06804250,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2618,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaouUAD,0010E00001YaE2JQAV,68,KVG,FALSE,AC EQUIPEMENTS(MA06804250),"RUE DE LA GARE , 68640,FR",FALSE,OTH,TRUE,FALSE,MA06804250,
0010E00001YaFJxQAN,GEMIN MICHEL,0120E000003Gdy6QAC,0010E00001YaE2JQAV,LES HAIES,,,53350,FR,LES HAIES,,,53350,FR,02 43 06 52 93,02 43 06 95 38,MA05307050,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2876,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMarzUAD,0010E00001YaE2JQAV,53,KVG,FALSE,GEMIN MICHEL(MA05307050),"LES HAIES , 53350,FR",FALSE,OTH,TRUE,FALSE,MA05307050,
0010E00001YaFJyQAN,AGRI 4,0120E000003Gdy6QAC,0010E00001YaE2JQAV,CARREFOUR DE L'ESPERANCE,,,53390,FR,CARREFOUR DE L'ESPERANCE,,,53390,FR,02 43 06 91 91,02 43 06 91 92,MA05306750,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2877,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMas0UAD,0010E00001YaE2JQAV,53,KVG,FALSE,AGRI 4(MA05306750),"CARREFOUR DE L'ESPERANCE , 53390,FR",FALSE,OTH,TRUE,FALSE,MA05306750,
0010E00001YaFJzQAN,SAB MULOT RJ,0120E000003Gdy6QAC,0010E00001YaE2JQAV,LE SAPIN BLEU,,,53410,FR,LE SAPIN BLEU,,,53410,FR,02 43 69 70 15,02 43 68 73 96,MA05303350,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2878,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMas1UAD,0010E00001YaE2JQAV,53,KVG,FALSE,SAB MULOT RJ(MA05303350),"LE SAPIN BLEU , 53410,FR",FALSE,OTH,TRUE,FALSE,MA05303350,
0010E00001YaFK0QAN,NOEL,0120E000003Gdy6QAC,0010E00001YaE2JQAV,RUE DU PORT,,,52130,FR,RUE DU PORT,,,52130,FR,03 25 55 32 87,03 25 55 36 48,MA05204650,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2879,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMas2UAD,0010E00001YaE2JQAV,52,KVG,FALSE,NOEL(MA05204650),"RUE DU PORT , 52130,FR",FALSE,OTH,TRUE,FALSE,MA05204650,
0010E00001YaFK1QAN,VOILLEMIN JACQUES,0120E000003Gdy6QAC,0010E00001YaE2JQAV,RUE DU CHATEAU VERT,,,52210,FR,RUE DU CHATEAU VERT,,,52210,FR,03 25 32 94 35,03 25 32 93 04,MA05204250,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,2880,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMas3UAD,0010E00001YaE2JQAV,52,KVG,FALSE,VOILLEMIN JACQUES(MA05204250),"RUE DU CHATEAU VERT , 52210,FR",FALSE,OTH,TRUE,FALSE,MA05204250,
